Year,ISO_Code,Countries,Economic Freedom Summary Index,Rank,Quartile,Government consumption,data,Transfers and subsidies,data,Government investment,data,Top marginal income tax rate,data,Top marginal income and payroll tax rate,data,Top marginal tax rate,State ownership of assets,Size of Government,Judicial independence,Impartial courts,Protection of property rights,Military interference in rule of law and politics,Integrity of the legal system,Legal enforcement of contracts,Regulatory restrictions on the sale of real property,Reliability of police,Gender Legal Rights Adjustment,Legal System & Property Rights,Money growth,data,Standard deviation of inflation,data,Inflation: Most recent year,data,Freedom to own foreign currency bank accounts,Sound Money,Revenue from trade taxes (% of trade sector),data,Mean tariff rate,data,Standard deviation of tariff rates,data,Tariffs,Non-tariff trade barriers,Compliance costs of importing and exporting,Regulatory trade barriers,Black market exchange rates,Financial Openness,Capital controls,Freedom of foreigners to visit,Controls of the movement of capital and people,Freedom to trade Internationally,Ownership of banks,Private sector credit,Interest rate controls/negative real interest rates),Credit market regulations,Hiring regulations and minimum wage,Hiring and firing regulations,Centralized collective bargaining,Hours Regulations,Mandated cost of worker dismissal,Conscription,Labor market regulations,Administrative requirements,Regulatory Burden,Starting a business,Impartial Public Administration,Licensing restrictions,Tax compliance,Business regulations,Regulation
2015,FRA,France,7.69,38,1,2.76,30.61,2.42,28.32,9.7,16.07,5,50,2,60-62,3.5,8.28,5.33,7.35,7.71,7.42,9.17,7.91,5.97,6.39,7.93,1,7.48,9.25,3.77,9.83,0.44,9.99,0.04,10,9.77,9.1,1.35,8.98,5.1,7,7.5,8.36,5.41,9.96,7.69,10,10,5.38,7.74,7.71,8.44,8,8.29,10,8.76,2.23,2.69,6.8,4,8.5,10,5.7,2.93,8.67,9.88,9.33,7.93,8.44,7.86,7.44
2015,GAB,Gabon,5.56,144,4,3.49,28.14,9.13,3.71,9.27,17.57,5,40,2,54,3.5,5.9,6.26,4.21,3.8,5.15,3.33,4.96,2.92,4.6,4.9,0.41,2.99,9.58,-2.1,6.21,9.48,9.94,-0.3,0,6.43,6.24,5.64,6.46,17.7,6.11,9.74,6.27,3.83,3.57,3.7,10,1.66,1.54,0.22,1.14,5.28,5,9.33,9,7.78,8.33,3.99,5.87,8,8.5,10,7.45,3.95,1.78,8.21,7.9,5.55,4.53,5.32,6.85
2015,GBR,United Kingdom,8.25,7,1,4.94,23.22,5.45,17.21,9.83,15.6,6,45,2,64,4,8.22,6.49,8.34,8.31,8.8,10,7.76,6.25,8.02,8.43,1,8.24,9.7,-1.52,9.68,0.8,9.99,0.05,10,9.84,9.1,1.35,8.98,5.1,7,7.5,8.36,6.55,9.31,7.93,10,10,4.62,9.07,7.9,8.55,8,6.55,8,7.52,8.9,6.83,8.11,8,8.53,10,8.4,5.09,8.44,9.85,9.72,9.52,8.77,8.57,8.16
2015,GEO,Georgia,8.17,9,1,7.13,15.75,6.88,11.94,8.67,19.67,10,20,10,20,10,7.6,8.06,5.62,6.27,5.63,,5.62,6.5,9.98,7.19,1,6.69,8.33,8.36,8.46,3.86,9.2,4,10,9,9.87,0.2,9.7,1.5,8.36,4.1,9.31,6.65,9.4,8.03,10,10,6.15,9.51,8.56,8.97,10,9.47,10,9.82,6.67,5.92,7.87,8,9.25,1,6.45,6.34,8,9.88,7.89,10,6.97,8.18,8.15
2015,GHA,Ghana,6.4,112,3,8.19,12.15,7.69,8.98,10,13.52,9,25,5,37,7,7.5,8.08,6.46,4.75,5.53,5,5.48,3.72,8.74,6.14,0.94,5.56,6.79,16.04,9.1,2.24,6.57,17.15,0,5.62,7.29,4.07,7.42,12.9,7.16,7.1,7.29,5.8,3.25,4.52,10,0,3.85,2.54,2.13,5.99,8,6.77,,7.39,10,5.61,6.23,8,0,10,6.64,4.19,6,9.34,2.86,8.14,7.49,6.33,6.79
2015,GIN,Guinea,5.3,149,4,6.32,18.52,,,0,85.31,5,40,3,48,4,6.12,4.11,3.59,2.91,3.2,0.83,4.29,5.39,6.37,3.39,0.65,3.09,9.98,-0.08,7.77,5.57,8.37,8.15,5,7.78,9.33,1.01,7.62,11.9,7.19,7.02,8.05,5.05,1.73,3.39,6.58,0,0.83,2.32,1.05,4.77,,10,,10,3.33,4.04,7.24,6,8.13,0,4.79,4.17,2.22,8.88,4.49,8.09,5.07,5.49,6.76
2015,GMB,"Gambia, The",7.19,65,2,9.04,9.25,9.58,2.04,5.77,29.8,8,30,8,30,8,6.33,7.74,3.82,4.82,4.85,3.54,4.92,5.09,6.25,6.55,0.88,4.69,8.89,5.54,9.22,1.95,8.64,6.81,10,9.19,5.24,7.14,7.18,14.1,7.01,7.47,6.48,5.5,4.52,5.01,10,10,7.69,10,9.23,7.68,10,0,9,6.33,10,4.92,7.62,6,10,10,8.09,5.59,2.22,7.88,2.56,8.57,6.35,5.53,6.65
2015,GNB,Guinea-Bissau,5.09,154,4,8.32,11.72,,,0,84.59,10,12,7,35,8.5,5.39,5.55,3.69,3.41,1.52,3.26,4.54,3.48,7.23,0,0.41,2.39,8.07,9.66,7.81,5.48,9.72,1.4,0,6.4,,,7.62,11.9,7.29,6.78,7.45,,5.62,5.62,10,1.66,0.77,1.55,1.33,6.1,8,5.51,2,5.17,3.33,,,8,2.52,0,3.46,,3.11,8.37,3.58,9,7.67,6.35,4.99
2015,GRC,Greece,6.7,96,3,5.19,22.34,3.86,23.05,2.76,40.34,3,50,2,63,2.5,7.41,4.34,6.29,5.33,5.1,8.33,6.97,3.31,8.04,6.21,1,6.2,9.3,3.51,9.43,1.42,9.65,-1.74,5,8.35,9.1,1.35,8.98,5.1,7,7.5,8.36,5.91,9.42,7.67,10,7.49,0.77,7.74,5.34,7.84,10,5.72,10,8.57,5.57,3.99,5.05,6,5.51,3,4.85,2.33,6,9.56,6.91,8.89,7.84,6.92,6.78
2015,GTM,Guatemala,7.84,27,1,8.35,11.62,9.9,0.86,10,9.97,10,7,9,21,9.5,9.31,9.41,5.29,4.25,5.54,6.67,4.21,3.39,8.33,2.89,0.94,4.92,9.42,2.89,9.57,1.07,9.52,2.39,10,9.63,9.35,0.97,8.88,5.6,7.51,6.22,8.58,6.05,6.62,6.34,10,10,8.46,8.74,9.07,8.5,10,8.76,10,9.59,3.33,5.22,7.5,4,1.27,3,4.06,4.05,6,9.07,4.53,8.33,7.13,6.52,6.72
2015,GUY,Guyana,6.8,90,3,6.62,17.5,,,9.65,16.24,8,30,4,41,6,6.31,7.14,5.69,4.93,4.43,6.67,3.77,4.55,7.07,2.99,0.94,4.86,9.86,0.7,8.37,4.08,9.81,-0.96,5,8.26,,,7.82,10.9,5.12,12.21,6.47,6.23,1.45,3.84,10,10,5.83,4.54,6.79,6.77,10,0,9,6.33,8.9,5.86,6.86,10,5.68,10,7.88,3.99,4.44,9.31,7.23,7.85,7.13,6.66,6.96
2015,HKG,"Hong Kong SAR, China",8.96,1,1,8.03,12.71,9.33,2.95,7.99,22.02,10,17,10,17,10,7.65,8.6,8.2,8.82,8.68,8.33,7.46,6.46,6.95,8.69,1,7.95,8.97,5.13,9.66,0.85,9.4,3,10,9.51,9.99,0.01,10,0,10,0,10,7.51,9.27,8.39,10,10,6.92,10,8.97,9.34,10,10,10,10,10,7.89,8.6,10,9.5,10,9.33,7.05,10,9.95,7.19,9.74,9.17,8.85,9.39
2015,HND,Honduras,7.3,61,2,7.14,15.73,10,0.45,10,10.75,9,27,9,30,9,8.48,8.92,4.78,4.18,4.46,4.17,3.02,2.86,7.71,3.65,0.94,4.23,9.23,3.83,8.83,2.93,9.37,3.16,10,9.36,9.53,0.71,8.86,5.7,6.85,7.87,8.41,6.17,4.54,5.36,10,1.66,2.31,8.63,4.2,6.99,10,9.25,9,9.42,0,4.34,6.24,8,2.52,10,5.18,3.72,3.78,9.15,4.73,9.46,7.49,6.39,7
2015,HRV,Croatia,7.31,60,2,4.22,25.65,5.12,18.42,9.3,17.45,4,40-48,0,59-64,2,7.11,5.55,5.99,4.85,4.68,8.33,6.62,5.14,7.18,6.45,1,6.16,7.63,11.86,9.59,1.02,9.91,-0.46,10,9.28,9.1,1.35,8.98,5.1,7,7.5,8.36,6.7,9.96,8.33,10,6.99,4.62,7.63,6.41,8.28,8,8.22,10,8.74,5.57,2.81,6.8,6,7.51,10,6.45,1.71,5.56,9.62,6.85,8.83,7.69,6.71,7.3
2015,HTI,Haiti,6.74,94,3,9.59,7.38,9.92,0.81,4.68,33.61,8,30,,,8,8.16,8.07,4.27,3.02,2.83,0,2.43,3.88,2.7,3.36,0.82,2.56,8.44,7.78,9.41,1.48,8.2,9.02,5,7.76,,,9.04,4.8,7.68,5.81,8.36,5.01,7.26,6.14,10,10,6.15,10,8.72,8.3,8,7.48,9,8.16,6.67,5.06,6.88,10,10,10,8.1,3.48,0,4.54,2.96,9.59,7.94,4.75,7
2015,HUN,Hungary,7.39,54,2,3.27,28.88,5.29,17.78,5.96,29.15,10,16,3,46,6.5,5.63,5.33,5.54,5.67,3.12,10,6.03,5.54,8.03,5.54,1,6.18,8.26,8.69,9.72,0.7,9.99,-0.07,10,9.49,9.1,1.35,8.98,5.1,7,7.5,8.36,4.68,9.96,7.32,10,10,3.85,7.74,7.2,8.22,8,9.18,10,9.06,7.23,5.6,6.5,6,7.76,10,7.18,2.74,7.33,9.55,7.58,7.62,6.9,6.95,7.73
2015,IDN,Indonesia,7.14,71,2,7.47,14.6,9.12,3.73,10,10.84,8,30,7,35,7.5,7.9,8.4,5.86,5.06,5.59,4.17,5.26,3.21,5.93,5.53,0.82,4.63,9.4,3,9.32,1.7,8.73,6.36,10,9.36,9.53,0.71,8.62,6.9,6.16,9.59,8.1,5.26,4.07,4.67,10,4.16,1.54,8.3,4.67,6.86,5,9.22,10,8.07,1.1,5.68,5.58,10,0,5,4.56,4.8,4.89,9,6.1,7.64,7.52,6.66,6.43
2015,IND,India,6.53,108,3,7.35,15,8.46,6.15,6.87,25.95,8,35,8,35,8,6.87,7.51,6.51,6.11,4.94,6.67,6.37,3.67,6.58,6.23,0.82,5.37,9.78,1.11,8.8,3.01,8.83,5.87,5,8.1,7.57,3.64,7.32,13.4,3.51,16.21,6.14,5.98,1.85,3.92,10,1.66,0,0.33,0.66,5.18,2,7.76,10,6.59,6.67,6.26,5.55,4,6.3,10,6.46,5.15,3.33,9.02,6.17,7.77,7.3,6.46,6.5
2015,IRL,Ireland,8.36,5,1,3.82,27,7.01,11.46,10,7.57,6,40,3,52,4.5,7.48,6.56,8.26,8.03,8.65,10,8.74,4.97,8.58,8.51,1,8.22,8.95,5.26,9.23,1.92,9.94,-0.29,10,9.53,9.1,1.35,8.98,5.1,7,7.5,8.36,7.39,9.08,8.23,10,10,7.69,8.85,8.85,8.86,8,9.43,10,9.14,8.9,6.26,7.26,10,6.37,10,8.13,6.09,10,9.84,8.5,8.47,9.08,8.66,8.65
2015,IRN,"Iran, Islamic Rep.",5.34,148,4,5.84,20.15,7.99,7.88,6.64,26.76,7,35,7,35,7,4.15,6.32,3.88,3.99,4.76,7.5,5.23,4.19,7.9,5.5,0.41,3.79,5.9,20.52,4.38,14.04,7.26,13.7,10,6.88,7.52,3.72,4.68,26.6,0,28.2,4.07,5.3,0,2.65,10,2.83,0.83,0.44,1.37,4.52,0,9.03,5,4.68,8.9,4.41,4.98,8,2.52,1,4.97,3.53,0.89,9.49,5.94,9.3,6.14,5.88,5.17
2015,IRQ,Iraq,,,,,,,,0,62.71,,,,,,4.76,2.38,4.52,3.89,,0,3.36,4.84,7.16,,0.41,2.8,8.84,-5.82,2.68,18.3,9.72,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.46,,,,
2015,ISL,Iceland,7.38,55,2,2.41,31.8,7.96,7.99,10,13.32,4,46,3,52,3.5,7.21,6.22,8.04,8.43,8.05,10,8.63,6.78,8.75,9.01,1,8.46,9.61,1.93,9.4,1.51,9.67,1.63,0,7.17,9.85,0.23,8.96,5.2,3.03,17.42,7.28,5.45,8.77,7.11,10,1.66,0.77,7.74,3.39,6.94,5,10,10,8.33,5.57,7.6,5.06,8,10,10,7.7,5.53,7.78,9.84,8.5,9.55,8.43,8.27,8.1
2015,ISR,Israel,7.6,42,2,3.19,29.16,6.73,12.49,10,11.07,5,50,5,50,5,7.58,6.5,7.29,7.21,7.3,4.17,7.76,4.61,5.74,6.8,0.88,5.98,9.08,4.61,9.56,1.11,9.87,-0.63,10,9.63,9.72,0.42,9.1,4.5,5.91,10.22,8.24,5.94,7.33,6.63,10,10,6.15,9.85,8.67,8.39,10,8.71,10,9.57,8.9,5.86,7.02,8,2.52,0,5.38,4.48,8.44,9.58,7.63,7.51,7.37,7.5,7.49
2015,ITA,Italy,7.7,37,1,4.73,23.92,3.46,24.52,10,13.1,5,47-49,2,61-62,3.5,8.69,6.07,6.13,5.25,4.99,10,6.6,4.05,8.25,5.53,1,6.35,9.14,4.3,9.83,0.42,9.99,0.04,10,9.74,9.1,1.35,8.98,5.1,7,7.5,8.36,6.18,9.96,8.07,10,10,6.92,7.74,8.22,8.66,10,8.61,10,9.54,5.57,3.03,4,8,10,10,6.77,1.6,7.11,9.65,7.29,7.2,7.31,6.69,7.67
2015,JAM,Jamaica,7.71,35,1,7.48,14.56,8.38,6.45,10,8.61,9,25,5,39,7,8.21,8.21,6.99,5.65,6.18,10,5.15,3.55,6.44,4.65,0.94,5.9,6.94,15.28,9.6,1.01,9.26,3.68,10,8.95,7.67,3.5,8.3,8.5,5.51,11.22,7.16,6.9,5.45,6.18,10,6.99,1.54,10,6.18,7.38,10,9.68,9,9.56,8.9,4.7,6.99,10,6.55,10,7.86,3.57,5.11,9.63,7.4,8.81,7,6.92,8.11
2015,JOR,Jordan,7.5,49,2,7.3,15.18,8.37,6.5,8.97,18.59,10,20,5,36,7.5,6.58,7.74,5.53,6.07,6.67,7.5,5.94,3.38,6.64,8.32,0.35,4.23,9.46,2.68,9.34,1.64,9.83,-0.87,10,9.66,9.15,1.27,8,10,4,15,7.05,5.11,7.2,6.15,10,10,6.15,10,8.72,7.98,10,6.5,10,8.83,8.9,5.53,6.98,6,10,10,7.9,4.56,4.22,9.36,5.12,9.87,8.37,6.92,7.88
2015,JPN,Japan,7.91,21,1,4.17,25.83,4.13,22.06,7.7,23.05,3,56,3,56,3,9.37,5.67,7.82,7.97,8.62,8.33,8.11,6.29,7.85,8.55,0.94,7.71,9.38,3.12,9.3,1.76,9.84,0.79,10,9.63,9.63,0.55,9.2,4,4.3,14.24,7.71,5.3,8.82,7.06,10,10,8.46,7.08,8.51,8.32,8,7.93,10,8.64,8.9,3.71,8.29,8,10,10,8.15,4.34,9.33,9.56,8.18,7.71,8.04,7.86,8.22
2015,KAZ,Kazakhstan,7.26,64,2,6.53,17.8,8.55,5.82,9.42,17.04,10,10,8,30,9,5.58,7.82,4.2,4.38,5.61,8.33,4.86,5.67,9.9,5.13,0.88,5.66,9.54,2.28,7.58,6.05,8.67,6.65,10,8.95,6.59,5.11,8.44,7.8,6.54,8.66,7.19,5.68,4.88,5.28,10,1.66,2.31,1.66,1.87,6.09,8,7.8,10,8.6,10,5.59,7.33,10,9.25,3,7.53,4.72,7.11,9.71,3.75,9.81,8,7.18,7.77
2015,KEN,Kenya,7.19,65,2,7.26,15.3,9.81,1.18,5.62,30.33,8,30,8,30,8,7.66,7.67,5.37,5.12,4.96,6.67,4.31,4.42,6.84,4.77,0.88,5,8.79,6.06,8.93,2.68,8.68,6.58,10,9.1,7.6,3.6,7.42,12.9,5.2,12,6.74,5.29,5.22,5.26,10,6.99,3.85,3.76,4.87,6.72,10,4.12,10,8.04,6.67,5.11,7.2,8,9.63,10,7.77,4.81,3.33,9.07,6.19,8.3,7.81,6.59,7.46
2015,KGZ,Kyrgyz Republic,7.02,78,2,6.89,16.56,7.15,10.96,,,10,10,7,32,8.5,7.36,7.48,4.32,3.74,4.27,,5.28,4.52,9.87,3.72,0.88,4.8,9.1,4.5,6.74,8.14,8.7,6.5,10,8.64,8.65,2.03,8.52,7.4,7.63,5.92,8.27,4.89,8.02,6.46,10,2.83,1.54,8.74,4.37,7.27,8,9.08,8,8.36,5,4.62,7.1,10,7.76,1,5.91,4.19,2.67,9.66,5.94,8.6,7.48,6.42,6.9
2015,KHM,Cambodia,7.14,71,2,9.83,6.57,9.71,1.56,3.49,37.79,10,20,10,20,10,7.81,8.17,3.38,3.26,4.21,,1.96,1.82,7.53,3.36,1,3.65,7.77,11.15,9.66,0.86,9.76,1.22,10,9.3,8.64,2.04,7.76,11.2,6.46,8.85,7.62,5.35,3.99,4.67,10,7.17,5.38,10,7.52,7.45,,10,,10,6.67,5.53,5.75,10,6.3,5,6.54,4.17,2.89,6.16,2.72,4.99,8.06,4.83,7.12
2015,KOR,"Korea, Rep.",7.64,41,2,4.9,23.34,7.04,11.38,10,14.71,6,42,5,46,5.5,7.22,6.93,5.93,6.52,6.45,6.67,7.4,6.88,8.22,7.17,0.88,6.5,9.06,4.68,9.73,0.68,9.86,0.71,10,9.66,9.57,0.65,7.22,13.9,0,56.3,5.6,5.21,9.59,7.4,10,7.17,6.15,10,7.77,7.69,8,9.95,10,9.32,5.57,3.75,6.62,10,2.52,0,4.74,3.32,10,9.72,7.92,9.99,7.89,8.14,7.4
2015,KWT,Kuwait,6.56,106,3,0.94,36.79,6.9,11.89,6.03,28.9,10,0,10,20,10,5.38,5.85,6.26,5.96,5.73,8.33,6.21,5.07,8.91,6.78,0.47,4.89,8.81,5.97,2.17,19.57,9.35,3.27,10,7.58,9.38,0.93,9.06,4.7,7.89,5.26,8.78,5.26,2.77,4.01,10,6.99,3.08,6.2,5.42,7.05,10,10,10,10,10,4.8,6.92,4,4.39,10,6.69,3.15,1.33,7.97,4.45,7.39,8.9,5.53,7.41
2015,LAO,Lao PDR,6.44,111,3,6.62,17.5,9.84,1.1,6.82,26.12,9,24,9,24,9,3.08,7.07,5.14,4.29,4.46,,2.46,5.21,8.67,5.72,1,5.14,6.1,19.49,8.53,3.66,9.74,1.28,5,7.35,8.95,1.58,8,10,6.6,8.5,7.85,5.57,1.61,3.59,10,1.66,1.67,10,4.44,6.47,,8.54,8,8.27,5.57,5.01,6.94,10,1.02,1,4.92,4.84,1.78,7.81,2.05,9.57,5.94,5.33,6.17
2015,LBN,Lebanon,7.12,73,2,8.01,12.78,8.13,7.37,10,5.85,10,20,8,26,9,7.64,8.55,4.67,4.08,5.49,3.33,5.4,3.16,7.42,4.18,0.82,4.3,9.86,0.69,9.16,2.09,9.25,-3.75,10,9.57,9.13,1.3,8.88,5.6,5.59,11.03,7.87,5.38,3.12,4.25,10,4.49,1.54,9.29,5.11,6.81,10,0,10,6.67,5.57,4.77,6.87,8,7.51,10,7.12,3.4,0.67,8.96,4.08,6.93,7.97,5.33,6.37
2015,LBR,Liberia,6.67,98,3,8.82,10.01,8.64,5.47,1.79,43.74,9,25,7,31,8,7.78,7.01,5.5,3.72,4.5,5,4.24,2.87,4.9,4.29,1,4.38,9.41,-2.95,8.62,3.44,8.44,7.78,10,9.12,6.43,5.35,7.96,10.2,7.02,7.45,7.14,4.46,0,2.23,10,10,8.46,1.77,6.74,6.53,8,0,9,5.67,10,4.68,4.72,8,3.09,10,6.75,4.86,2.44,9.68,3.96,9.7,8.44,6.51,6.31
2015,LBY,Libya,5.18,153,4,0,55.52,,,,,10,14,9,25,9.5,6.18,5.23,4.29,2.53,3.28,5,5.23,3.62,,1.67,0.71,3.12,7.47,12.67,2.5,18.75,8.04,9.8,10,7,,,,,,,,5.51,4.26,4.88,7.37,1.66,0.77,0.33,0.92,4.39,,10,10,10,6.1,2.65,5.39,6,4.39,10,5.76,4.21,0,8.41,1.26,,0.03,2.78,6.18
2015,LKA,Sri Lanka,6.76,92,3,8.3,11.78,9.09,3.83,8.94,18.71,9,24,8,26,8.5,5.82,8.13,6.35,5.8,5.28,4.51,5.46,3.61,7.36,5.35,0.88,5.14,9.07,4.67,8.63,3.43,9.82,0.92,5,8.13,7,4.5,8.14,9.3,3.01,17.48,6.05,5.56,5.47,5.52,10,1.66,0,0,0.55,5.53,5,7.62,10,7.54,10,3.97,6.39,8,0,10,6.39,4.3,5.33,9.58,4.16,9.04,7.99,6.73,6.89
2015,LSO,Lesotho,6.73,95,3,1.94,33.39,9.1,3.8,2.58,40.96,8,30,8,30,8,7.26,5.78,6.59,4.75,5.17,,5.99,3.93,6.49,7.83,0.94,5.65,8.66,6.71,8.61,3.46,9.36,3.18,5,7.91,6.72,4.92,8.48,7.6,5.59,11.02,6.93,4.28,9.73,7,10,1.66,2.31,5.09,3.02,6.74,10,10,9,9.67,6.67,4.38,4.23,8,6.55,10,6.64,5.38,4.44,8.99,4.94,7.98,6.37,6.35,7.55
2015,LTU,Lithuania,8.02,15,1,5.41,21.59,6.37,13.84,8.94,18.7,10,15,4,42,7,8.2,7.18,7.16,6.09,5.62,8.33,7,6.24,9.67,6.2,1,7.04,8.7,6.52,9.12,2.21,9.82,-0.88,10,9.41,9.1,1.35,8.98,5.1,7,7.5,8.36,5.46,9.72,7.59,10,7.6,6.92,7.74,7.42,8.34,10,9.58,10,9.86,8.33,3.71,8.11,10,6.26,3,6.57,3.63,9.78,9.75,7.55,9.24,8.08,8,8.14
2015,LUX,Luxembourg,7.82,29,1,1.36,35.38,3.87,22.99,8.3,20.96,5,43,4,49,4.5,8.37,5.28,8.11,8.05,8.87,10,8.66,7.46,6.18,8.74,1,8.26,8.55,7.24,9.37,1.58,9.91,0.47,10,9.46,9.1,1.35,8.98,5.1,7,7.5,8.36,6.46,9.96,8.21,10,,3.85,7.74,5.79,8.09,8,10,10,9.33,2.23,4.83,6.54,6,8.5,10,6.35,5.89,7.11,9.39,9.68,8.36,9.38,8.3,7.99
2015,LVA,Latvia,8.12,12,1,5.05,22.82,6.31,14.06,9.4,17.08,9,23,4,44,6.5,8.71,7.19,7.07,5.88,5.69,8.33,7.72,5.53,9.03,5.31,1,6.82,8.75,6.25,9.17,2.07,9.96,0.2,10,9.47,9.1,1.35,8.98,5.1,7,7.5,8.36,6.37,9.42,7.9,10,10,6.92,7.74,8.22,8.62,10,9.26,10,9.75,5,4.64,8.42,10,7.76,10,7.64,3.84,9.33,9.81,8.88,8.52,8.11,8.08,8.49
2015,MAR,Morocco,6.55,107,3,4.43,24.95,8.45,6.2,8.7,19.56,5,44,3,51,4,7.29,6.57,5.3,4.73,6.11,6.67,6.21,5.17,7.64,8,0.76,5.5,9.95,0.25,9.53,1.16,9.69,1.56,0,7.29,9.32,1.03,7.7,11.5,3.38,16.56,6.8,4.33,7.06,5.7,10,1.66,0.77,7.41,3.28,6.44,8,8.66,8,8.22,1.1,3.91,7.14,8,5.29,10,5.91,4.26,5.33,9.61,4.24,9.47,7.63,6.76,6.96
2015,MDA,Moldova,6.95,84,3,7.58,14.23,6.52,13.26,9.89,15.37,10,18,4,42,7,6.81,7.56,4.82,3.72,4.27,6.67,5.87,4.32,9.6,3.68,0.88,5.05,8.91,5.47,9.2,1.99,8.06,9.68,5,7.79,9.38,0.93,8.92,5.4,7.8,5.51,8.7,5.35,8.79,7.07,10,1.66,0.77,6.53,2.98,7.19,10,8.25,10,9.42,5.57,3.88,7.33,6,6.79,3,5.43,3.01,6,9.74,6.49,6.42,7.97,6.6,7.15
2015,MDG,Madagascar,6.38,114,3,6.73,17.12,9.26,3.22,8.33,20.83,10,20,7,34,8.5,7.63,8.09,4.43,3.38,3.66,1.67,4.06,2.96,5.09,3.19,0.76,3.14,9.13,4.37,9.55,1.13,8.52,7.4,5,8.05,8.43,2.35,7.66,11.7,7.24,6.9,7.78,3.52,5.07,4.29,10,4.16,0.77,10,4.98,6.76,10,7.52,5,7.51,0,4.55,6.27,8,7.12,1,4.49,3.6,2.44,9.22,2.1,7.85,7.95,5.53,5.84
2015,MEX,Mexico,7.06,75,2,7.11,15.83,6.28,14.16,9.67,16.17,8,35,8,35,8,8,7.81,5.3,4.15,5.13,5,3.62,5.07,7.5,2.52,1,4.79,8.75,6.26,9.4,1.51,9.46,2.72,5,8.15,9.77,0.34,8.58,7.1,5.14,12.14,7.83,5.7,8.47,7.08,10,6.99,1.54,7.3,5.28,7.55,8,7.95,10,8.65,6.67,4.2,7.13,8,4.82,3,5.64,2.85,6.89,9.54,4.88,9.49,6.79,6.74,7.01
2015,MKD,North Macedonia,7.27,63,2,6,19.59,5.57,16.76,7.13,25.05,10,10,7,34,8.5,7.85,7.01,3.62,4.44,5.12,,3.99,3.94,8.38,6.63,0.94,5.01,9,5.02,9.32,1.69,9.94,-0.3,5,8.31,9.57,0.65,8.62,6.9,6.49,8.76,8.23,5.78,9.6,7.69,10,4.49,3.08,8.52,5.36,7.82,10,8.77,10,9.59,7.23,5.27,5.2,8,7.76,10,7.24,4.46,9.33,9.93,5.02,9.46,8.67,7.81,8.22
2015,MLI,Mali,5.85,136,4,6.69,17.27,9.85,1.06,1.51,44.72,5,40,1,57,3,7.87,5.78,5.28,4.02,4.13,4.17,5.18,2.63,5.57,4.3,0.65,3.63,9.22,3.92,9.03,2.42,9.71,1.44,0,6.99,8.07,2.9,7.56,12.2,7.02,7.44,7.55,4.4,5.31,4.86,10,1.66,0.77,10,4.14,6.64,8,9.02,5,7.34,4.43,4.89,5.34,8,7.57,0,5.04,4.03,4.22,9.07,4.45,8.89,6.97,6.27,6.22
2015,MLT,Malta,7.98,17,1,4.16,25.85,6.54,13.19,9.51,16.72,7,35,7,35,7,6.81,6.8,6.9,6.66,6.69,10,7.25,4.48,5.28,6.64,0.94,6.54,8.95,5.24,9.88,0.3,9.78,1.1,10,9.65,9.1,1.35,8.98,5.1,7,7.5,8.36,6.6,9.36,7.98,10,10,6.92,7.74,8.22,8.64,10,9.53,10,9.84,7.23,4.76,7.39,8,10,10,7.9,4.1,4.89,9.03,7.29,8.19,8.44,6.99,8.24
2015,MMR,Myanmar,5.58,143,4,2.89,30.17,9.93,0.77,7.57,23.5,9,25,9,25,9,5.13,6.9,3.83,3.6,3.55,2.5,4.73,1.87,6.72,3.1,0.88,3.52,7.78,11.1,9.58,1.06,7.84,10.8,0,6.3,9.22,1.17,8.88,5.6,7.31,6.72,8.47,4.98,0.86,2.92,10,0,0.77,0,0.26,5.41,0,7.67,10,5.89,8.9,5.22,7.42,8,4.01,0,5.59,3.24,1.33,9.16,5.05,9.36,6.84,5.83,5.77
2015,MNE,Montenegro,7.04,76,2,5.93,19.84,,,2.78,40.29,10,9,5,39,7.5,7.58,5.94,5.94,5.41,4.81,,5.96,4.8,7.68,4.53,0.82,5.1,9.15,4.27,9.77,0.58,9.69,1.55,5,8.4,7.8,3.3,9.2,4,7.68,5.8,8.23,5.94,9.23,7.58,10,,6.92,8.08,7.5,8.33,10,5,10,8.33,5.57,4.32,6.55,8,7.76,10,7.03,4.26,6.89,9.66,5.81,8.42,6.64,6.95,7.44
2015,MNG,Mongolia,7.37,56,2,6.28,18.64,7.6,9.3,5.84,29.55,10,10,8,28,9,6.97,7.14,5.64,4.61,4.48,8.33,5.94,5.79,9.11,5.25,1,6.15,9.32,-3.4,8,5,8.84,5.78,10,9.04,8.97,1.54,9,5,9.64,0.9,9.2,5.23,2.59,3.91,10,8.34,6.15,2.54,5.68,7.2,,6.18,10,8.09,10,4.77,8.55,6,9.25,3,6.93,3.89,4.67,9.79,6.23,8.68,8.34,6.93,7.32
2015,MOZ,Mozambique,5.51,145,4,3.43,28.34,9.02,4.09,2.09,42.68,7,32,5,38,6,6.86,5.48,4.96,4.27,4.05,6.67,5.15,0,7.47,2.92,0.94,4.3,7.55,12.27,8.73,3.18,9.29,3.55,0,6.39,8.63,2.05,7.98,10.1,7.05,7.37,7.89,4.84,6.2,5.52,10,1.66,0,0.89,0.85,6.06,10,0,10,6.67,3.33,4.18,5.51,6,0,0,3.17,3.66,2.67,9.2,4.35,9.1,7.76,6.12,5.32
