Year,ISO_Code,Countries,Economic Freedom Summary Index,Rank,Quartile,Government consumption,data,Transfers and subsidies,data,Government investment,data,Top marginal income tax rate,data,Top marginal income and payroll tax rate,data,Top marginal tax rate,State ownership of assets,Size of Government,Judicial independence,Impartial courts,Protection of property rights,Military interference in rule of law and politics,Integrity of the legal system,Legal enforcement of contracts,Regulatory restrictions on the sale of real property,Reliability of police,Gender Legal Rights Adjustment,Legal System & Property Rights,Money growth,data,Standard deviation of inflation,data,Inflation: Most recent year,data,Freedom to own foreign currency bank accounts,Sound Money,Revenue from trade taxes (% of trade sector),data,Mean tariff rate,data,Standard deviation of tariff rates,data,Tariffs,Non-tariff trade barriers,Compliance costs of importing and exporting,Regulatory trade barriers,Black market exchange rates,Financial Openness,Capital controls,Freedom of foreigners to visit,Controls of the movement of capital and people,Freedom to trade Internationally,Ownership of banks,Private sector credit,Interest rate controls/negative real interest rates),Credit market regulations,Hiring regulations and minimum wage,Hiring and firing regulations,Centralized collective bargaining,Hours Regulations,Mandated cost of worker dismissal,Conscription,Labor market regulations,Administrative requirements,Regulatory Burden,Starting a business,Impartial Public Administration,Licensing restrictions,Tax compliance,Business regulations,Regulation
2016,MNG,Mongolia,7.19,67,2,5.57,21.06,7.09,11.18,0.57,48.02,10,10,8,28,9,6.97,5.84,5.57,4.64,4.37,8.33,5.94,5.79,9.11,5.31,1,6.13,9.39,3.04,8.27,4.33,9.89,0.55,10,9.39,9.05,1.43,8.96,5.2,9.06,2.34,9.02,5,2.59,3.8,10,8.34,6.15,2.54,5.68,7.12,,6.88,10,8.44,8.9,4.57,8.18,6,9.25,3,6.65,3.69,6.67,9.67,6.23,8.68,8.5,7.24,7.44
2016,MOZ,Mozambique,5.58,150,4,3.44,28.31,9.37,2.82,0.58,47.98,7,32,5,38,6,6.29,5.13,4.9,4,4.09,6.67,5.17,0,7.57,3.04,0.94,4.3,7.37,13.13,8.48,3.81,8.01,9.97,5,7.21,8.89,1.66,7.98,10.1,7.05,7.37,7.97,4.49,6.46,5.47,10,1.66,0,0.89,0.85,6.07,10,0,9,6.33,3.33,3.96,5.5,6,0,0,3.13,3.6,2.44,9.2,4.23,8.98,7.76,6.04,5.17
2016,MRT,Mauritania,6.23,119,3,6.42,18.16,,,7.93,22.23,6,40,6,40,6,7.28,6.91,3.64,3.02,3.47,,3.14,6.27,7.56,5.25,0.47,3.4,9.49,2.57,8.41,3.97,9.7,1.49,5,8.15,,,7.6,12,7.17,7.08,7.38,1.95,5.56,3.75,10,1.66,3.33,1,2,5.78,10,8.52,9,9.17,4.43,3.84,6.18,8,7.94,5,5.9,3.41,2.44,9.61,1.89,9.22,6.97,5.59,6.89
2016,MUS,Mauritius,8.03,14,1,6.68,17.29,8.53,5.9,6.97,25.59,10,15,8,26,9,7.82,7.8,6.69,6.47,6.48,,6.31,5.03,9.48,5.97,1,6.64,8.93,5.34,9.62,0.94,9.8,1.02,10,9.59,9.79,0.32,9.8,1,8.64,3.39,9.41,6.26,8.23,7.25,10,6.99,4.62,10,7.2,8.47,8,7.9,10,8.63,6.67,5.56,5.91,10,0,10,6.36,4.38,8.89,9.81,7.3,9.32,8.3,8,7.66
2016,MWI,Malawi,6,133,4,7.84,13.35,9.37,2.82,2.62,40.84,8,30,4,41,6,7.41,6.65,5.88,4.97,4.9,5.83,5.02,2.33,8.17,4.66,0.88,4.91,7.2,13.98,8.62,3.45,5.66,21.71,5,6.62,8.85,1.72,7.52,12.4,5.83,10.42,7.4,5.75,5.02,5.39,6.64,1.66,1.54,7.08,3.43,5.71,10,0,6,5.33,4.43,4.35,6.7,10,5.68,10,6.86,4.27,2.67,8.35,5.09,8.4,8.01,6.13,6.11
2016,MYS,Malaysia,7.29,59,2,6.28,18.65,8.39,6.42,4.67,33.67,9,28,9,28,9,4.97,6.66,5.57,6.45,7.27,8.33,5.32,5.75,8.6,7.44,0.65,5.63,4.07,29.64,9.52,1.19,9.57,2.13,10,8.29,9.83,0.25,8.84,5.8,3.39,16.53,7.35,6.32,7.63,6.97,10,4.16,0.77,10,4.98,7.33,10,8.92,10,9.64,10,6.45,7.38,10,4.24,10,8.01,6.39,10,9.35,4.47,9.64,7.89,7.96,8.54
2016,NAM,Namibia,6.45,112,3,4.29,25.4,8.64,5.5,3,39.5,6,37,6,37,6,6.06,5.6,7.08,6.73,7.04,10,7.43,4.82,4.48,5.51,0.94,6.44,7.66,11.68,8.24,4.39,8.66,6.71,0,6.14,4.53,8.21,8.48,7.6,5.56,11.1,6.19,5.89,5.27,5.58,10,1.66,0.77,5.75,2.73,6.12,10,6.45,10,8.82,10,4.55,6.31,10,8.27,10,8.19,4.88,5.78,7.77,7.5,8.31,6.61,6.81,7.94
2016,NER,Niger,5.88,138,4,6.22,18.86,9.84,1.09,6.08,28.73,7,35,3,46,5,7.21,6.87,5.57,4.79,4.21,3.33,4.75,4.03,7.2,4.47,0.47,3.53,8.78,6.09,9.32,1.7,9.97,0.17,0,7.02,3.82,9.27,7.56,12.2,7.02,7.44,6.13,,4.37,4.37,10,1.66,0.77,2.1,1.51,5.5,10,7.62,5,7.54,1.67,,,8,7.38,0,4.26,,5.11,9.65,6.79,9.41,6.97,7.59,6.46
2016,NGA,Nigeria,6.89,86,3,9.94,6.19,9.87,0.99,10,14.88,9,24,5,38,7,6.75,8.71,5.32,3.17,4.16,3.33,4.19,4.48,5.25,3.26,0.82,3.78,8.96,-5.19,9.02,2.45,6.86,15.7,10,8.71,,,7.58,12.1,6.9,7.74,7.24,6.29,0,3.15,8.45,3.01,5.83,1.99,3.61,5.61,10,6.97,9,8.66,10,6.3,7.39,10,10,10,8.95,2.92,1.11,9.09,3.4,9.09,5.96,5.26,7.62
2016,NIC,Nicaragua,7.21,65,2,6.75,17.04,10,0.42,6.63,26.81,8,30,4,44,6,6.51,7.18,2.69,3.08,4.21,4.17,4.28,5.14,7.3,5.3,1,4.52,8.09,9.53,9.01,2.47,9.3,3.52,10,9.1,9.51,0.74,8.86,5.7,7.01,7.47,8.46,4.86,6.33,5.59,10,10,5.38,10,8.46,8.13,10,9.36,9,9.45,6.67,5.31,5.93,2,6.26,10,6.03,3.22,3.56,8.86,4.31,7.24,7.75,5.82,7.1
2016,NLD,Netherlands,7.95,18,1,1.22,35.86,3.72,23.55,9.44,16.97,3,52,3,52,3,7.76,5.03,8.2,8.46,8.68,10,8.75,6.44,7.95,8.55,1,8.38,8.29,8.54,9.79,0.54,9.94,0.32,10,9.5,9,1.5,8.96,5.2,6.84,7.9,8.27,7.01,9.96,8.48,10,10,8.46,7.74,8.74,8.87,5,9.35,10,8.12,6.67,5.4,5.07,10,7.53,10,7.45,5.55,9.11,9.84,8.53,8.29,8.67,8.33,7.96
2016,NOR,Norway,7.84,25,1,1.53,34.81,4.44,20.89,8.56,20.03,6,39,3,54,4.5,6.86,5.18,8.78,8.61,8.61,10,9.02,7.3,9.12,9.15,1,8.82,9.61,-1.93,9.09,2.27,9.29,3.55,10,9.5,9.89,0.16,8.78,6.1,0,27.08,6.22,5.72,9.85,7.79,10,10,4.62,7.74,7.45,7.87,10,10,10,10,7.23,4,4.58,4,10,1,5.13,5.09,7.56,9.85,9.58,9.12,9.07,8.38,7.84
2016,NPL,Nepal,6.57,105,3,8.23,12.01,9.43,2.58,7.2,24.8,7,35,7,35,7,7.72,7.92,5.37,3.69,4.84,,6.03,3.37,8.31,5.29,0.82,4.81,8.1,9.52,9.4,1.49,8.24,8.79,0,6.44,5.01,7.48,7.58,12.1,5.35,11.62,5.98,5.61,6.22,5.92,10,1.66,0,10,3.89,6.45,8,10,10,9.33,3.33,3.47,5.52,10,2.6,10,5.82,3.81,4.89,9.21,6.43,8.98,6.2,6.59,7.25
2016,NZL,New Zealand,8.62,3,1,4.74,23.9,6.28,14.14,7.32,24.37,7,33,7,34,7,8.04,6.68,8.83,8.77,8.84,10,8.41,7.18,9.95,9.07,1,8.88,8.83,5.84,9.21,1.99,9.78,1.08,10,9.46,8.81,1.79,9.6,2,8.98,2.56,9.13,7.71,8.74,8.22,10,10,6.92,7.74,8.22,8.89,10,10,10,10,8.9,6.05,8.02,10,10,10,8.83,5.49,10,9.98,9.65,9.4,8.43,8.83,9.22
2016,OMN,Oman,6.73,96,3,0,43.04,8.13,7.35,0,52.75,10,0,10,17,10,4.94,4.61,5.62,6.58,7.41,8.33,6.78,5.04,8.05,8.76,0.47,5.2,9.43,-2.84,6.12,9.71,9.78,1.1,10,8.83,9.63,0.56,8.9,5.5,5.56,11.11,8.03,6.08,7.57,6.82,10,10,5.38,7.3,7.56,8.1,10,0.94,10,6.98,8.9,3.44,6.73,2,,10,6.21,4.52,6.22,9.75,6.9,8.11,9.24,7.46,6.88
2016,PAK,Pakistan,5.91,136,4,8.13,12.37,9.22,3.37,6.61,26.85,8,30,8,30,8,7.34,7.86,5.42,3.7,4.01,2.5,4.06,3.5,5.56,3.78,0.65,3.35,8.19,9.06,8.94,2.66,9.25,3.75,0,6.59,7.93,3.1,7.58,12.1,5.89,10.29,7.13,4.9,3.13,4.01,10,1.66,0.77,0.77,1.07,5.55,8,6.26,10,8.09,1.1,4.65,5.13,6,2.6,10,4.91,4.15,4.89,9.36,1.98,6.63,6.51,5.59,6.19
2016,PAN,Panama,7.84,25,1,6.64,17.42,8.56,5.8,8.51,20.2,9,25,4,42,6.5,8.78,7.8,4.73,4.67,6.37,8.33,5.1,2.69,8.79,5.75,0.94,5.63,9.67,1.66,9.27,1.83,9.85,0.75,10,9.7,9.53,0.7,8.64,6.8,6.11,9.72,8.09,6.42,8.9,7.66,10,10,10,10,10,8.94,8,9.33,10,9.11,2.23,4,5.96,4,4.13,10,5.05,4.42,6.89,9.75,7.56,9.2,5.33,7.19,7.12
2016,PER,Peru,7.74,35,1,6.81,16.84,9.59,2,7.28,24.52,8,30,3,48,5.5,9.04,7.64,5.45,4.01,4.49,7.5,5,5.04,8.77,2.63,1,5.36,9.91,-0.47,9.63,0.92,9.28,3.6,10,9.7,9.63,0.55,9.52,2.4,8.44,3.91,9.2,5.7,5.77,5.73,10,10,8.46,8.96,9.14,8.52,8,8.88,9,8.63,3.9,2.83,7.82,10,7.04,10,6.93,2.11,8.22,9.05,6.41,7.85,7.09,6.79,7.45
2016,PHL,Philippines,7.39,53,2,7.9,13.14,9.1,3.82,10,12.83,7,32,7,32,7,7.93,8.38,5.22,4.1,5.44,4.93,4.72,3.93,7.93,3.98,0.82,4.59,8.61,6.97,9.44,1.4,9.65,1.77,10,9.42,7.2,4.2,8.74,6.3,7.3,6.74,7.75,5.73,5.02,5.37,10,4.49,0.77,10,5.09,7.05,8,10,10,9.33,7.77,4.41,6.07,10,2.52,10,6.79,3.03,4.22,8.93,5.05,8.92,7.96,6.35,7.49
2016,PNG,Papua New Guinea,6.18,123,4,4.52,24.62,7.66,9.07,,,5,42,5,42,5,6.27,5.86,5.59,5.19,3.58,7.5,4.91,1.01,6.93,3.07,0.82,4.31,9.21,3.96,7.56,6.1,8.67,6.67,0,6.36,6.61,5.08,9.06,4.7,6.09,6.09,7.25,6.38,4.14,5.26,10,4.66,7.69,7.08,6.48,7.25,10,5.23,9,8.08,7.77,4.19,5.93,10,7.01,10,7.48,4.59,3.78,8.57,3.05,7.38,7.77,5.86,7.14
2016,POL,Poland,7.38,54,2,4.89,23.38,5.31,17.72,6.83,26.11,7,32,1,57,4,7.47,5.7,5.76,6.26,5.11,10,6.87,4.56,9.28,5.14,0.88,6.23,9.08,4.58,9.63,0.93,9.88,-0.61,10,9.65,9,1.5,8.96,5.2,6.84,7.9,8.27,5.94,9.96,7.95,10,6.99,2.31,7.74,5.68,7.97,5,8.49,10,7.83,5.57,4.07,7.46,8,7.76,10,7.14,2.99,8.89,8.65,6.73,8.42,7.09,7.13,7.37
2016,PRT,Portugal,7.65,40,1,5.47,21.4,4.53,20.57,10,10.02,4,55,1,68,2.5,7.85,6.07,7.54,6.14,6.15,10,7.87,4.9,7.58,7.85,1,7.25,7.93,10.37,9.6,1,9.88,0.61,10,9.35,9,1.5,8.96,5.2,6.84,7.9,8.27,7.55,9.96,8.76,10,10,4.62,7.74,7.45,8.62,5,7.21,10,7.4,2.23,3.5,6.45,6,7.04,10,5.87,3.29,8.67,9.82,7.84,9.07,7.28,7.66,6.98
2016,PRY,Paraguay,7.09,76,2,7.39,14.88,8.69,5.3,8.82,19.12,10,10,7,32,8.5,8.48,8.38,4.39,3.31,4.46,2.5,3.75,4.07,8.54,2.83,1,4.23,9.04,4.79,8.91,2.74,9.18,4.09,10,9.28,9.19,1.22,8.04,9.8,6.79,8.04,8,5.5,5.6,5.55,10,4.49,3.85,6.75,5.03,7.15,8,8.68,9,8.56,4.43,3.9,7.14,6,2.6,3,4.51,3.89,4.67,8.46,4.99,8.94,5.76,6.12,6.4
2016,QAT,Qatar,7.14,73,2,0,47.27,9.61,1.92,,,10,0,10,0,10,4.14,5.94,5.97,7.02,7.66,6.67,6.49,4.86,9.66,8.86,0.53,5.47,9.75,1.27,5.55,11.13,9.42,2.88,10,8.68,9.31,1.03,9.06,4.7,6.94,7.66,8.44,7.16,7.46,7.31,10,10,4.62,4.09,6.24,8,5,10,10,8.33,10,6.79,8.21,4,4.82,5,6.47,6.14,7.78,9.64,5.58,9.97,9.54,8.11,7.64
2016,ROU,Romania,7.94,19,1,6.04,19.45,6.92,11.8,9.76,15.83,10,16,4,44,7,7.23,7.39,6.45,5.61,5.64,8.33,6.22,5.04,9.24,5.65,1,6.52,8.2,8.98,9.47,1.33,9.69,-1.54,10,9.34,9,1.5,8.96,5.2,6.84,7.9,8.27,6.06,9.96,8.01,10,10,8.46,7.74,8.74,8.75,8,9.37,10,9.12,3.9,4.99,7.33,8,10,10,7.37,2.6,6.44,9.61,5.8,6.67,8.17,6.55,7.68
2016,RUS,Russian Federation,6.81,90,3,4.18,25.8,5.4,17.37,10,7.75,10,13,5,40,7.5,4.58,6.33,4.4,4.26,4.32,6.67,4.3,4.96,9.69,4.61,0.88,5.08,8.63,6.87,9.2,2.01,8.59,7.05,10,9.1,5.59,6.62,8.48,7.6,6.75,8.13,6.94,4.77,6.67,5.72,10,6.57,6.15,3.76,5.49,7.04,5,8.72,10,7.91,4.45,5.07,6.06,6,8.5,3,5.51,3.82,4.44,9.67,3.01,7.01,8.12,6.01,6.48
2016,RWA,Rwanda,7.13,74,2,6.96,16.34,9.29,3.09,2.42,41.52,8,30,5,37,6.5,2.63,5.56,4.8,6.34,6.21,,4.42,3.73,9.83,8.71,0.88,5.92,9.25,3.74,9.28,1.81,8.86,5.73,10,9.35,8.41,2.38,7.46,12.7,5.28,11.81,7.05,5.74,4.97,5.36,10,7.49,8.46,1.88,5.95,7.09,5,6.22,9,6.74,10,6.04,7.32,10,7.76,10,8.52,7.14,7.56,9.4,5.5,9.05,8.94,7.93,7.73
2016,SAU,Saudi Arabia,6.37,116,3,0.7,37.62,9.56,2.12,2.08,42.72,10,0,10,20,10,3.52,5.17,5.32,6.17,6.75,8.33,6.02,4.86,9.97,8.15,0.35,4.7,9.69,1.53,7.09,7.27,9.3,3.52,10,9.02,8.85,1.73,8.98,5.1,6.16,9.59,8,5.85,1.72,3.78,10,6.99,1.54,0.55,3.03,6.2,5,3.84,10,6.28,8.33,5.34,7.4,6,4.39,10,6.91,5.18,3.33,9.35,5.36,9.46,9.47,7.03,6.74
2016,SDN,Sudan,4.92,159,4,9.82,6.6,,,10,5.22,10,15,7,34,8.5,4.12,8.11,3.66,4.06,3.05,0,3,3.8,8.94,,0.29,2.45,7.27,13.66,3.41,16.49,6.45,17.75,5,5.53,,,7.6,12,6.54,6.54,7.07,,0.92,0.92,0,3.01,6.15,0.89,3.35,2.83,,6.74,,6.74,8.33,,,8,2.52,0,4.71,,2.44,8.54,2.39,6.51,7.98,5.57,5.68
2016,SEN,Senegal,6.12,130,4,6.92,16.48,9.92,0.8,5.96,29.13,5,40,5,40,5,7.31,7.02,5.26,5.46,5.53,4.17,5.75,2.79,6.38,6.69,0.65,4.33,9.33,3.33,9.63,0.93,9.83,0.83,0,7.2,7.54,3.69,7.56,12.2,7.02,7.44,7.37,4.75,6.25,5.5,10,1.66,0.77,4.76,2.39,6.32,10,7.58,5,7.53,0,4.18,6.03,4,7.19,0,3.57,4.35,3.33,9.44,6.21,8.01,5.06,6.07,5.72
2016,SGP,Singapore,8.79,2,1,5.26,22.11,9.17,3.53,8.7,19.56,10,20,10,20,10,4.37,7.5,6.53,8.51,8.93,8.33,7.84,7.58,8.96,9.24,1,8.24,9.71,1.44,9.44,1.41,9.9,-0.5,10,9.76,10,0,10,0,10,0,10,8.16,9.2,8.68,10,10,6.92,10,8.97,9.41,10,10,10,10,10,7.64,8.38,10,10,0,7.67,7.69,10,9.91,9.58,9.99,9.28,9.41,9.03
2016,SLE,Sierra Leone,5.75,143,4,8.57,10.86,10,0.27,4.24,35.16,7,35,4,44,5.5,6.35,6.93,4.68,3.73,4.31,4.17,4.97,4.18,5.39,4.04,0.94,4.3,7.82,10.92,7.14,7.16,7.82,10.88,5,6.94,8.61,2.08,7.62,11.9,7.14,7.14,7.79,4.53,3.42,3.97,10,1.66,0,1.77,1.14,5.73,2,0,9,3.67,3.33,4.08,5.52,8,0,10,5.15,3.72,2.22,9.27,5.43,7.91,6.16,5.78,4.87
2016,SLV,El Salvador,7.35,55,2,7.01,16.18,9.34,2.91,9.86,15.5,8,30,8,30,8,8.33,8.51,4.87,3.55,4.17,4.17,3.06,3.83,8.17,2.29,1,4.26,9.52,-2.38,9.83,0.43,9.88,0.6,10,9.81,9.2,1.2,8.8,6,6.62,8.46,8.21,4.71,8.42,6.57,10,6.99,4.62,7.85,6.49,7.82,8,7.18,10,8.39,4.43,3.57,7.07,6,2.6,3,4.45,2.69,4.22,9.03,4.36,8.91,7.98,6.2,6.35
2016,SOM,Somalia,,,,,,,,,,,,,,,,,,,,,,,,,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,SRB,Serbia,6.96,82,3,6.36,18.37,3.69,23.66,9.09,18.18,10,15,5,39,7.5,7.1,6.75,5.18,4.04,3.93,6.67,5.2,3.2,8.68,4.83,1,5.22,8.51,7.46,9.31,1.74,9.78,1.12,5,8.15,9.27,1.1,8.52,7.4,7.16,7.1,8.32,4.99,9.77,7.38,10,,1.54,6.97,4.25,7.49,8,7.39,9,8.13,2.23,4.4,7.23,10,7.51,10,6.89,2.64,6,9.8,4.4,9.12,7.47,6.57,7.2
2016,SUR,Suriname,6.06,132,4,4.85,23.51,8.58,5.69,,,5,38,5,40,5,5.25,5.92,5.74,5.73,5.56,5,5.1,2.75,4.63,8.01,0.94,5.16,9.47,2.66,4.51,13.72,0,52.34,10,6,8.39,2.42,7.92,10.4,6.13,6.13,7.48,0,6.83,3.42,10,1.66,0,7.3,2.99,5.97,8,8.97,5,7.32,10,0,0,10,7.01,10,6.17,0,1.33,6.27,4.78,7.28,7.77,4.57,6.02
2016,SVK,Slovak Republic,7.62,42,2,4.25,25.56,4.8,19.58,9.99,15.04,9,25,2,52,5.5,7.91,6.49,5.54,5.14,5.23,10,6.17,3.14,9.69,4.25,1,6.14,8.26,8.71,9.72,0.7,9.9,-0.52,10,9.47,9,1.5,8.96,5.2,6.84,7.9,8.27,5.75,9.96,7.86,10,7.49,5.38,7.74,6.87,8.25,10,8.77,10,9.59,,3.48,6.68,,7.76,10,6.98,2.29,8,9.53,6.47,6.25,7.85,6.73,7.77
2016,SVN,Slovenia,7.33,57,2,4.07,26.17,4.89,19.25,9.23,17.7,4,50,0,66,2,6.95,5.43,6.51,6.05,5.63,9.17,7.23,4.23,8.41,7.12,0.94,6.59,8.21,8.95,9.88,0.31,9.99,-0.06,10,9.52,9,1.5,8.96,5.2,6.84,7.9,8.27,6.04,9.96,8,10,6.99,3.08,7.74,5.94,8.05,5,8.74,10,7.91,2.23,2.39,5.74,8,8.13,10,6.08,2.78,7.78,9.65,9.09,7.01,7.25,7.26,7.08
2016,SWE,Sweden,7.79,32,1,0.94,36.82,4.71,19.91,9.29,17.5,2,57,0,67,1,7.77,4.74,8.49,8.47,8.27,9.17,8.88,6.11,8.45,7.23,1,8.14,7.73,11.37,9.84,0.4,9.8,0.98,10,9.34,9,1.5,8.96,5.2,6.84,7.9,8.27,6.85,9.92,8.39,10,10,3.08,7.74,6.94,8.4,10,9.7,10,9.9,6.67,4.17,4.36,6,10,10,6.87,5.22,7.11,9.73,9.53,9.01,8.63,8.21,8.32
2016,SWZ,Eswatini,6.14,128,4,3.56,27.88,9.97,0.61,0,65.38,7,33,7,33,7,3.67,4.84,3.91,5.05,4.65,,3.39,1.59,7.27,7.43,0.53,3.64,7.98,10.09,9.51,1.23,8.43,7.84,5,7.73,2.77,10.85,8.48,7.6,5.56,11.1,5.6,5.94,9.81,7.87,10,1.66,0.77,9.62,4.02,6.87,8,8.33,10,8.78,8.9,5.83,5,10,6.89,10,7.77,4.73,3.56,8.87,3.36,9.02,8.63,6.36,7.64
2016,SYC,Seychelles,7.55,48,2,3.54,27.97,8.57,5.74,9.54,16.61,10,15,10,19,10,5.35,7.4,5.9,5.79,5.71,,6.77,4.06,7.08,5.85,0.94,5.71,7.73,11.34,8.48,3.8,9.8,-1.02,10,9,9.25,1.12,9.44,2.8,5.89,10.28,8.19,6.05,5.32,5.68,9.03,10,8.46,10,9.49,8.1,5,10,9,8,8.9,4.36,5.35,8,7.53,10,7.36,5.04,6,8.84,6.69,8.46,9.05,7.34,7.57
2016,SYR,Syrian Arab Republic,5.01,158,4,6.82,16.81,8.97,4.29,,,9,22,5,38,7,4.61,6.85,2.91,2.85,5.86,3.33,5.01,3.22,4.09,5.95,0.47,3.05,9.48,2.61,0,29.67,1,45,10,5.12,8.37,2.45,6.7,16.5,0.63,0.63,5.23,5.24,2.82,4.03,8.59,0,0.83,0,0.28,4.53,2,4.76,10,5.59,8.33,3.61,7.14,6,10,0,5.85,3.05,0.89,9.15,0.7,,6.23,4,5.15
2016,TCD,Chad,5.32,153,4,10,5.29,9.92,0.8,9.24,17.66,1,60,1,60,1,7.77,7.59,2.81,2.79,3.43,,2.3,2.22,4.93,2.9,0.53,2.34,9.21,-3.94,7.91,5.22,9.78,-1.1,0,6.73,,,6.42,17.9,6.21,9.49,6.31,3.28,0.77,2.03,10,1.66,1.54,1.44,1.54,4.97,2,5.88,10,5.96,5,4.09,6.14,6,7.94,3,5.36,3.45,0.89,6.2,2.33,7.21,1.41,3.58,4.97
2016,TGO,Togo,5.92,134,4,5.93,19.85,9.95,0.7,3.15,38.98,7,35,,,7,6.77,6.56,4.75,3.73,5.84,4.17,4.39,3.9,2.01,6.95,1,4.47,9.36,3.22,8.93,2.68,9.83,0.85,0,7.03,7.12,4.32,7.56,12.2,7.02,7.44,7.23,,3.29,3.29,10,1.66,0.77,1.66,1.36,5.47,10,7.54,5,7.51,1.67,,,8,7.01,0,4.17,,3.78,9.01,4.19,8.24,7.58,6.56,6.08
2016,THA,Thailand,6.82,89,3,4.35,25.22,9.2,3.44,6.61,26.87,7,35,7,35,7,6.9,6.81,5.47,5.07,5.15,3.33,3.97,5.51,7.47,5.09,0.94,4.98,9.84,0.82,9.75,0.62,9.96,0.19,5,8.64,9.63,0.55,7.8,11,3.44,16.39,6.96,5.72,7.84,6.78,10,1.66,1.54,6.08,3.09,6.71,8,10,10,9.33,5.57,5.61,5.76,10,1.37,0,4.72,4.26,9.11,9.79,1.46,9.22,7.06,6.82,6.96
2016,TJK,Tajikistan,6.08,131,4,7.81,13.45,9.06,3.94,0,76.6,10,13,7,31,8.5,2.97,5.67,4.61,3.75,4.72,,1.62,5.67,8.3,6.37,0.82,4.57,8.21,8.96,8.32,4.2,8.8,6,5,7.58,9.19,1.22,8.48,7.6,7.84,5.4,8.5,5.21,3.47,4.34,10,0,2.31,1,1.1,5.99,8,8.53,8,8.18,5.57,5.8,7.36,8,7.76,0,5.75,5.8,2.67,9.45,2.22,7.95,7.49,5.93,6.62
2016,TLS,Timor-Leste,6.51,108,3,0,47.69,8.35,6.55,0,79.88,10,10,10,10,10,6.18,4.91,5.85,4.46,3.02,,5.3,0,,4.29,1,3.82,7.46,-12.68,7.46,6.36,9.76,-1.22,10,8.67,9.04,1.44,9.5,2.5,10,0,9.51,4.29,5.05,4.67,,,8.46,,8.46,7.55,,10,9,9.5,2.23,4.16,5.75,8,10,10,6.69,5.3,4,8.83,6.34,7.54,6.91,6.49,7.56
2016,TTO,Trinidad and Tobago,7.28,61,2,6.96,16.33,7.89,8.24,,,9,25,5,40,7,6.58,7.11,6.79,5.45,5.45,8.33,4.77,2.96,6.24,3.16,0.94,5.24,9.72,1.41,7.1,7.25,9.39,3.06,10,9.05,8.9,1.65,7.86,10.7,5.81,5.81,7.52,6.71,6.18,6.44,10,10,6.15,10,8.72,8.17,8,0,10,6,10,4.28,6.07,10,5.14,10,7.58,3.89,6.67,9.66,7.2,6.79,7.65,6.97,6.85
2016,TUN,Tunisia,6.2,122,3,5.31,21.94,6.41,13.67,6.38,27.68,7,35,2,52,4.5,6.32,5.78,5.68,4.7,5.83,6.67,7.23,4.88,7.26,5.57,0.71,5.1,9.34,3.28,9.65,0.88,9.26,3.71,0,7.06,8.83,1.75,7.68,11.6,5.27,11.83,7.26,4.62,7.26,5.94,9.24,1.66,0.77,9.4,3.94,6.6,5,6.67,10,7.22,6.1,2.8,4.49,10,5.51,3,5.32,3.36,5.11,9.6,5.18,9.34,8.37,6.83,6.46
2016,TUR,Turkey,6.97,80,2,5.92,19.87,6.47,13.44,10,13.88,7,35,7,35,7,6.78,7.23,3.86,4.07,5.59,3.33,4.9,4.54,8.88,5.58,0.94,4.94,7.97,10.17,9.64,0.9,8.45,7.78,10,9.01,9.46,0.81,7.82,10.9,0.54,23.65,5.94,6.03,8.77,7.4,10,4.49,2.31,8.41,5.07,7.1,5,9.6,10,8.2,5.57,4.2,6.88,8,2.52,1,4.69,4.08,7.11,9.63,3.15,9.23,7.58,6.8,6.56
2016,TWN,Taiwan,7.85,23,1,5.56,21.1,9.27,3.19,,,6,45,6,45,6,7.5,7.08,6.49,6.4,7.65,6.67,7.43,6.25,7.89,7.61,1,7.05,9.37,3.16,9.66,0.86,9.72,1.4,10,9.69,9.53,0.7,8.72,6.4,4.88,12.8,7.71,6.43,8.76,7.6,10,,,5.2,5.2,7.63,5,9.24,10,8.08,6.67,6.25,8.27,10,6.26,5,7.08,5.03,9.56,9.66,8.16,9.4,7.52,8.22,7.79
2016,TZA,Tanzania,6.78,92,3,7.99,12.85,9.89,0.89,7.14,25,8,30,4,45,6,4.68,7.14,5.68,4.73,5.06,6.67,6.8,5.71,7.02,5.63,0.88,5.56,9.92,0.38,9,2.51,8.97,5.17,5,8.22,8.11,2.84,7.42,12.9,5.1,12.26,6.88,4.82,0.8,2.81,10,1.66,0,10,3.89,5.89,8,8.27,10,8.76,5.57,4.28,5.96,10,8.27,5,6.51,4.24,1.78,8.65,5.93,7.91,7.68,6.03,7.1
2016,UGA,Uganda,7.34,56,2,9.03,9.29,10,0.47,10,13.51,5,40,3,50,4,6.99,8,4.76,4.48,5.02,3.33,4.98,4.87,8.19,4.73,0.76,4.45,9.35,3.26,6.33,9.16,8.91,5.46,10,8.65,7.75,3.37,7.44,12.8,5.19,12.03,6.79,6.07,3.16,4.62,10,10,8.46,10,9.49,7.72,8,8.51,9,8.5,10,5.35,8.33,8,10,10,8.61,4.31,3.56,8.88,5.22,8.92,7.81,6.45,7.85
