Year,ISO_Code,Countries,Economic Freedom Summary Index,Rank,Quartile,Government consumption,data,Transfers and subsidies,data,Government investment,data,Top marginal income tax rate,data,Top marginal income and payroll tax rate,data,Top marginal tax rate,State ownership of assets,Size of Government,Judicial independence,Impartial courts,Protection of property rights,Military interference in rule of law and politics,Integrity of the legal system,Legal enforcement of contracts,Regulatory restrictions on the sale of real property,Reliability of police,Gender Legal Rights Adjustment,Legal System & Property Rights,Money growth,data,Standard deviation of inflation,data,Inflation: Most recent year,data,Freedom to own foreign currency bank accounts,Sound Money,Revenue from trade taxes (% of trade sector),data,Mean tariff rate,data,Standard deviation of tariff rates,data,Tariffs,Non-tariff trade barriers,Compliance costs of importing and exporting,Regulatory trade barriers,Black market exchange rates,Financial Openness,Capital controls,Freedom of foreigners to visit,Controls of the movement of capital and people,Freedom to trade Internationally,Ownership of banks,Private sector credit,Interest rate controls/negative real interest rates),Credit market regulations,Hiring regulations and minimum wage,Hiring and firing regulations,Centralized collective bargaining,Hours Regulations,Mandated cost of worker dismissal,Conscription,Labor market regulations,Administrative requirements,Regulatory Burden,Starting a business,Impartial Public Administration,Licensing restrictions,Tax compliance,Business regulations,Regulation
2017,LVA,Latvia,8,15,1,4.93,23.24,6.24,14.3,9.45,16.94,9,23,4,44,6.5,8.71,7.16,6.9,5.85,5.38,8.33,7.67,5.53,9.03,5.66,1,6.79,7.39,13.03,9.53,1.17,9.41,2.93,10,9.09,9,1.5,8.98,5.1,6.7,8.26,8.23,6.86,9.42,8.14,10,10,6.92,8.52,8.48,8.71,10,9.72,8,9.24,5,4.18,8.31,10,7.76,10,7.54,3.48,9.11,9.81,9.12,7.79,8.53,7.97,8.25
2017,MAR,Morocco,6.62,105,3,4.53,24.6,8.44,6.21,8.81,19.17,5,38,3,46,4,7.29,6.61,5.77,5.23,6.37,6.67,5.83,4.88,7.51,7.58,0.76,5.5,9.58,2.08,9.73,0.67,9.85,0.75,0,7.29,9.32,1.02,7.72,11.4,3.48,16.3,6.84,5.19,7.84,6.52,10,1.66,0.77,7.52,3.32,6.67,8,8.43,10,8.81,1.1,3.95,7.36,8,5.29,10,5.95,4.95,5.78,9.67,4.22,9.48,4.29,6.4,7.05
2017,MDA,Moldova,7.02,81,2,7.37,14.93,6.82,12.16,10,14.38,10,18,4,42,7,6.81,7.6,4.76,3.88,4.54,6.67,5.9,4.32,9.53,4.17,0.88,5.15,9.64,1.81,9.19,2.02,8.69,6.57,5,8.13,9.31,1.04,8.94,5.3,7.84,5.41,8.69,5.5,8.79,7.15,10,1.66,0.77,7.41,3.28,7.28,10,8.55,10,9.52,4.43,4.13,6.02,6,6.79,3,5.06,3.27,7.11,9.82,5.45,6.41,5.56,6.27,6.95
2017,MDG,Madagascar,6.16,125,4,6.36,18.38,9.04,4.01,6.03,28.88,10,20,7,34,8.5,7.63,7.51,4.31,3.72,3.63,1.67,4.07,2.96,5.12,5.25,0.76,3.39,7.69,11.57,9.49,1.27,8.34,8.28,5,7.63,8.43,2.36,7.68,11.6,7.26,6.84,7.79,1.95,5.07,3.51,10,1.66,0.77,10,4.14,6.36,10,7.17,5,7.39,0,3.84,6.18,8,7.12,1,4.36,3.41,3.33,9.4,3.07,7.84,2.1,4.86,5.54
2017,MEX,Mexico,7.13,74,2,7.29,15.21,8.75,5.07,10,13.91,8,35,8,35,8,7.73,8.36,5.18,4.26,5.05,5,3.53,5.17,7.64,2.38,1,4.78,8.55,7.24,9.31,1.72,8.79,6.04,5,7.91,9.79,0.32,8.62,6.9,5.92,10.21,8.11,5.87,8.47,7.17,10,6.99,1.54,6.97,5.17,7.61,8,9.41,10,9.14,6.67,4.03,6.91,8,4.82,3,5.57,2.81,6.89,9.59,4.38,9.37,4.36,6.23,6.98
2017,MKD,North Macedonia,7.12,76,2,6.34,18.44,5.47,17.11,7.83,22.6,10,10,7,34,8.5,7.84,7.2,3.64,3.87,4.11,,4.83,3.94,8.38,4.13,0.94,4.56,8.67,6.64,9.28,1.79,9.73,1.35,5,8.17,9.57,0.64,8.64,6.8,6.55,8.64,8.25,5.22,9.6,7.41,10,4.49,3.08,8.85,5.47,7.78,10,9.12,10,9.71,6.1,4.46,5.55,8,7.76,10,6.98,3.13,8.44,9.54,5.85,9.43,5.77,7.03,7.9
2017,MLI,Mali,5.71,146,4,6.59,17.58,9.89,0.9,0.46,48.39,5,40,1,57,3,7.87,5.56,5.12,3.86,3.99,4.17,5.02,2.63,5.8,3.67,0.65,3.53,9.67,-1.63,9.65,0.86,9.65,1.76,0,7.24,8.03,2.95,7.56,12.2,7.02,7.44,7.54,4.46,5.31,4.88,10,1.66,0.77,2.77,1.73,6.04,10,8.11,5,7.7,4.43,4.96,5.14,8,7.57,0,5.02,4.05,3.33,9.03,5.61,8.89,4.33,5.87,6.2
2017,MLT,Malta,8.02,14,1,4.44,24.89,7.01,11.48,10,10.43,7,35,7,35,7,6.81,7.05,6.55,6.7,6.87,10,7.25,5.35,5.31,5.92,0.94,6.55,7.82,10.9,9.87,0.32,9.73,1.36,10,9.36,9,1.5,8.98,5.1,6.7,8.26,8.23,7.04,9.36,8.2,10,10,6.92,8.63,8.52,8.74,10,10,10,10,7.23,5.1,7.76,8,10,10,8.02,4.64,6.89,9.41,7.52,8.14,6.85,7.24,8.42
2017,MMR,Myanmar,5.95,135,4,4.47,24.79,9.9,0.88,7.89,22.37,9,25,9,25,9,5.59,7.37,3.97,4.21,3.55,2.64,4.89,1.87,7.05,3.1,0.88,3.68,8.52,7.38,9.45,1.37,9.09,4.57,0,6.77,9.43,0.85,8.7,6.5,7.35,6.63,8.49,,0.89,0.89,10,0,0.77,0.11,0.29,4.92,0,8.04,10,6.01,7.77,,,8,4.01,0,4.95,,5.33,9.29,5.63,9.36,6.07,7.14,6.03
2017,MNE,Montenegro,7.15,71,2,5.94,19.8,,,6.04,28.86,10,9,5,39,7.5,7.58,6.76,6.08,5.47,5.18,,5.96,4.8,7.64,5.18,0.82,5.25,8.97,5.15,9.26,1.86,9.52,2.38,5,8.19,7.8,3.3,9.24,3.8,7.92,5.21,8.32,5.79,9.23,7.51,10,,6.92,9.4,8.16,8.5,10,0,10,6.67,6.67,4.7,6.85,10,7.76,10,7.66,4.57,7.11,9.6,5.64,8.42,5.81,6.86,7.06
2017,MNG,Mongolia,7.51,49,2,6.11,19.22,7.59,9.34,7.4,24.11,10,10,8,28,9,6.97,7.41,5.51,4.55,4.35,8.33,5.97,6.25,9.11,5.28,1,6.17,9.29,3.55,8.49,3.77,9.19,4.05,10,9.24,8.79,1.81,8.96,5.2,9.08,2.29,8.95,5.01,2.59,3.8,10,8.34,5.38,2.32,5.35,7.02,,8.9,10,9.45,10,4.5,8.08,6,9.25,3,6.81,3.51,6.67,9.63,6.28,8.68,6.23,6.83,7.7
2017,MOZ,Mozambique,5.78,142,4,3.82,27.01,9.53,2.22,2.43,41.48,7,32,5,38,6,6.29,5.62,4.87,4.04,4,6.67,5.12,1.76,7.48,2.95,0.94,4.48,7.66,11.71,8.12,4.69,6.98,15.1,5,6.94,9.12,1.32,7.98,10.1,7.05,7.37,8.05,4.36,7.4,5.88,10,1.66,0,10,3.89,6.95,10,0,9,6.33,3.33,3.8,5.28,6,0,0,3.07,3.51,2.44,8.19,4.75,8.98,4.14,5.34,4.91
2017,MRT,Mauritania,6.21,123,4,6.51,17.85,,,8.14,21.5,6,40,6,40,6,7.28,6.98,3.71,3.15,3.33,,2.99,6.27,7.59,5.74,0.47,3.44,9.6,1.98,8.16,4.61,9.55,2.25,5,8.08,,,7.6,12,7.17,7.08,7.38,2.63,5.56,4.09,10,1.66,3.33,1,2,5.87,10,8.52,9,9.17,4.43,3.65,6.1,8,7.94,5,5.85,2.98,2.44,9.64,2.67,9.22,2.67,4.94,6.65
2017,MUS,Mauritius,8,15,1,6.81,16.85,8.48,6.08,7.5,23.74,10,15,8,26,9,7.82,7.92,6.92,6.44,6.69,,6.4,5.25,9.48,5.99,1,6.74,8.26,8.71,9.66,0.86,9.27,3.67,10,9.3,9.82,0.26,9.86,0.7,8.79,3.03,9.49,6.2,8.54,7.37,10,6.99,4.62,10,7.2,8.52,8,7.52,10,8.51,6.67,5.64,6.17,10,0,10,6.41,4.42,8.89,9.83,6.89,9.32,7,7.72,7.55
2017,MWI,Malawi,6.11,127,4,7.48,14.58,9.82,1.15,0,51.15,7,35,4,45,5.5,7.68,6.1,5.81,5.03,5.01,5.83,5.02,2.33,8.59,4.7,0.88,4.98,7.2,13.98,8.02,4.95,7.69,11.54,5,6.98,8.45,2.32,7.52,12.4,5.83,10.42,7.27,5.71,5.02,5.37,8.96,1.66,1.54,10,4.4,6.5,10,0,6,5.33,4.43,4.41,6.61,10,5.68,10,6.86,4.36,3.11,8.41,5.22,8.41,4.96,5.74,5.98
2017,MYS,Malaysia,7.36,58,2,6.46,18.03,8.86,4.69,5.2,31.81,9,28,9,28,9,4.97,6.9,5.75,6.68,7.46,8.33,5.47,5.73,8.63,7.53,0.65,5.72,4.39,28.06,9.32,1.71,9.23,3.87,10,8.23,9.85,0.23,8.86,5.7,4.62,13.45,7.78,6.58,8.53,7.55,10,4.16,0.77,10,4.98,7.58,10,8.92,10,9.64,10,6.54,7.45,10,4.24,10,8.04,6.53,10,9.45,4.49,10,4.28,7.46,8.38
2017,NAM,Namibia,6.73,93,3,4.03,26.3,8.75,5.09,9.9,15.34,6,37,6,37,6,6.32,7,7.06,6.62,7.01,10,7.38,4.82,4.63,5.52,0.94,6.44,8.55,7.23,8.52,3.71,8.77,6.14,0,6.46,1.4,12.9,8.48,7.6,5.65,10.87,5.18,5.7,5.27,5.49,10,1.66,0.77,5.86,2.76,5.86,10,6.45,10,8.82,10,4.54,6.32,10,8.27,10,8.19,4.82,4,7.78,7.93,8.31,7.51,6.72,7.91
2017,NER,Niger,5.93,137,4,5.96,19.73,9.84,1.09,5.5,30.75,7,35,3,46,5,7.62,6.78,5.61,4.83,4.21,3.33,4.72,4.4,7.26,4.47,0.47,3.57,9.78,-1.12,9.52,1.21,9.44,2.8,0,7.18,3.82,9.27,7.56,12.2,7.02,7.44,6.13,6.42,4.37,5.39,10,1.66,0.77,1.99,1.47,5.75,10,6.9,5,7.3,1.67,,,8,7.38,0,4.26,,4.89,9.65,7.11,9.41,7.02,7.62,6.39
2017,NGA,Nigeria,6.86,86,3,10,5.21,9.87,0.99,8.27,21.07,9,24,5,38,7,6.95,8.42,5.13,3.26,4.13,3.33,4.21,4.85,4.8,3.19,0.82,3.75,9.24,-3.79,8.63,3.43,6.7,16.52,10,8.64,,,7.58,12.1,6.9,7.74,7.24,6.13,0,3.06,9.36,3.01,5.38,2.1,3.5,5.79,10,6.97,10,8.99,10,6.15,7.42,10,10,10,8.93,2.89,2,9.33,4.59,9.25,3.4,5.24,7.72
2017,NIC,Nicaragua,7.1,77,2,6.71,17.17,10,0.36,5.8,29.71,8,30,4,45,6,6.01,6.9,2.71,3.07,4.27,4.17,4.09,5.14,6.97,5.19,1,4.45,8.42,7.89,9.09,2.27,9.23,3.85,10,9.19,9.55,0.67,8.86,5.7,7.04,7.41,8.48,4.96,6.07,5.51,10,10,5.38,10,8.46,8.11,10,9.36,9,9.45,6.67,5.14,5.73,2,6.26,10,5.97,3.27,4,8.88,2.85,7.24,4.07,5.05,6.82
2017,NLD,Netherlands,7.92,18,1,1.3,35.58,3.83,23.16,9.67,16.14,2,52,2,52,2,7.76,4.91,8.17,8.39,8.56,10,8.86,6.57,7.95,8.44,1,8.37,7.38,13.1,9.8,0.51,9.72,1.38,10,9.23,9,1.5,8.98,5.1,6.7,8.26,8.23,7.08,9.96,8.52,10,10,8.46,9.18,9.21,8.99,5,10,10,8.33,6.67,5.72,5.16,10,7.53,10,7.51,5.61,9.56,9.84,9.11,8.29,8.53,8.49,8.11
2017,NOR,Norway,7.86,25,1,1.49,34.93,4.64,20.18,8.56,20.03,6,38,3,53,4.5,7.5,5.34,8.62,8.48,8.27,10,9.02,7.3,9.12,8.56,1,8.67,9.71,-1.47,8.97,2.58,9.62,1.88,10,9.57,9.9,0.15,8.76,6.2,0,28.02,6.22,5.57,9.85,7.71,10,10,4.62,9.29,7.97,7.97,10,10,8,9.33,7.23,4.27,4.66,6,10,0,5.36,4.92,7.78,9.85,10,9.12,9.58,8.54,7.74
2017,NPL,Nepal,6.72,94,3,7.97,12.89,9.21,3.41,8.52,20.17,7,35,7,35,7,7.8,8.1,4.9,3.72,4.78,,5.99,3.37,8.34,5.29,0.82,4.74,9.28,3.62,9.27,1.82,9.27,3.63,0,6.96,5,7.5,7.58,12.1,5.45,11.37,6.01,5.5,6.22,5.86,10,1.66,0,10,3.89,6.44,8,10,10,9.33,6.67,3.61,5.48,10,2.6,10,6.39,3.7,5.11,9.24,4.77,8.98,6.43,6.37,7.37
2017,NZL,New Zealand,8.6,3,1,4.75,23.86,6.37,13.82,7.34,24.31,7,33,7,34,7,7.75,6.64,8.73,8.69,8.6,10,8.41,7.18,9.95,8.88,1,8.8,9,4.99,9.4,1.51,9.63,1.85,10,9.51,8.87,1.69,9.6,2,8.96,2.6,9.14,7.51,8.74,8.13,10,10,6.92,6.53,7.82,8.77,10,10,10,10,8.9,5.95,7.79,10,10,10,8.77,5.56,9.78,9.98,10,9.4,9.65,9.06,9.28
2017,OMN,Oman,6.75,91,3,0.86,37.06,8.13,7.35,1.79,43.75,10,0,10,17,10,4.94,5.14,5.91,6.74,7.63,8.33,6.7,5.04,8.05,8.83,0.47,5.26,8.92,-5.41,5.89,10.28,9.68,1.6,10,8.62,9.63,0.56,8.88,5.6,5.05,12.38,7.85,6.12,7.57,6.84,10,10,5.38,7.52,7.64,8.08,10,0.94,9,6.65,7.77,4.46,7.08,2,,10,6.26,5.21,6.22,9.75,5.99,8.11,6.55,6.97,6.63
2017,PAK,Pakistan,5.94,136,4,8.21,12.09,9.22,3.37,7.59,23.42,8,30,8,30,8,7.34,8.07,5.5,3.86,4.12,2.5,4,3.47,6.41,4.15,0.65,3.5,8.34,8.29,8.94,2.64,9.18,4.09,0,6.62,7.93,3.1,7.58,12.1,5.89,10.29,7.13,4.92,3.26,4.09,10,1.66,0.77,0.55,0.99,5.55,8,6.26,10,8.09,1.1,4.92,5.17,6,2.6,10,4.97,4.37,5.33,9.4,1.16,6.61,1.87,4.79,5.95
2017,PAN,Panama,7.8,30,1,6.38,18.32,8.56,5.8,10,14.85,9,25,4,42,6.5,7.92,7.87,4.66,4.64,6.06,8.33,5.15,2.69,8.79,5.49,0.94,5.56,8.73,6.36,9.47,1.31,9.82,0.88,10,9.51,9.56,0.66,8.64,6.8,5.92,10.2,8.04,6.21,8.9,7.55,10,10,10,10,10,8.9,8,9.33,10,9.11,2.23,3.81,5.95,4,4.13,10,5.02,4.13,6.67,9.75,7.38,9.2,7.06,7.36,7.17
2017,PER,Peru,7.76,35,1,6.74,17.08,9.62,1.9,7.63,23.29,8,30,3,48,5.5,9.04,7.71,5.4,3.97,4.42,7.5,5.13,5.04,8.77,2.67,1,5.36,9.96,-0.21,9.59,1.02,9.44,2.8,10,9.75,9.7,0.45,9.52,2.4,8.43,3.94,9.22,5.77,5.77,5.77,10,10,8.46,10,9.49,8.62,8,8.56,9,8.52,3.9,2.99,7.72,10,7.04,10,6.94,2.28,7.78,9.11,6.75,7.87,6.41,6.7,7.39
2017,PHL,Philippines,7.31,61,2,7.84,13.35,9.2,3.44,10,13.23,7,32,7,32,7,7.93,8.39,4.85,4.12,5.58,3.61,4.57,4.18,7.93,3.69,0.82,4.39,9.14,4.31,9.43,1.43,9.43,2.85,10,9.5,7.31,4.04,8.74,6.3,7.28,6.8,7.78,5.88,5.1,5.49,10,4.49,0.77,10,5.09,7.09,8,9.68,10,9.23,7.77,4.84,6.53,10,2.52,10,6.94,3.27,4.67,8.79,3.26,8.93,3.41,5.39,7.19
2017,PNG,Papua New Guinea,6.14,126,4,3.29,28.81,8.25,6.91,,,5,42,5,42,5,6.27,5.7,5.53,4.94,3.58,7.5,4.91,1.01,6.93,5.65,0.82,4.56,6.9,15.5,7.47,6.32,8.92,5.42,0,5.82,6.61,5.08,9.06,4.7,6.09,9.78,7.25,7.16,4.14,5.65,10,4.66,7.69,7.19,6.52,7.35,10,5.12,10,8.37,7.77,,,10,7.01,10,8.69,,3.56,8.47,3.6,7.38,3.05,5.21,7.43
2017,POL,Poland,7.49,50,2,4.95,23.18,5.36,17.52,8.12,21.59,7,32,1,57,4,7.19,5.92,5.5,6.15,5.01,10,6.31,4.56,9.28,5.09,1,6.49,9.38,3.08,9.73,0.67,9.58,2.08,10,9.67,9,1.5,8.98,5.1,6.7,8.26,8.23,5.82,9.96,7.89,10,6.99,2.31,9.29,6.2,8.08,5,8.49,10,7.83,5.57,3.91,7.46,8,7.76,10,7.12,3.02,8.67,8.66,6.58,8.42,6.41,6.96,7.3
2017,PRT,Portugal,7.67,40,1,5.58,21.02,4.94,19.06,10,10.63,4,55,1,68,2.5,8.32,6.27,7.61,6.11,6.35,10,7.95,4.23,7.41,7.9,1,7.19,7.26,13.69,9.8,0.5,9.73,1.37,10,9.2,9,1.5,8.98,5.1,6.7,8.26,8.23,7.39,9.96,8.68,10,10,4.62,8.85,7.82,8.68,5,7.21,10,7.4,2.23,3.51,6.38,6,7.04,10,5.86,3.38,8.67,9.77,8.69,8.31,7.84,7.78,7.01
2017,PRY,Paraguay,7.16,69,2,7.5,14.51,8.83,4.78,8.74,19.41,10,10,7,32,8.5,8.48,8.41,4.34,3.38,4.74,2.5,3.72,4.07,8.54,2.88,1,4.27,9.54,2.31,8.96,2.6,9.28,3.6,10,9.44,8.99,1.51,8.04,9.8,6.82,7.94,7.95,5.49,5.96,5.72,10,4.49,3.85,7.08,5.14,7.2,8,9.76,9,8.92,4.43,3.78,6.88,6,2.6,3,4.45,3.96,4.67,8.46,5.51,8.94,4.99,6.09,6.49
2017,QAT,Qatar,7.06,79,2,0,40.88,9.61,1.92,,,10,0,10,0,10,4.14,5.94,5.9,6.81,7.09,6.67,6.5,4.86,9.67,8.15,0.53,5.32,9.17,4.16,5.17,12.07,9.92,0.41,10,8.56,9.31,1.03,9.04,4.8,6.45,8.88,8.27,6.63,7.46,7.05,10,10,4.62,9.85,8.15,8.37,5,10,9,8,10,6.38,7.5,4,4.82,5,6.28,5.74,5.56,9.67,5.59,9.97,5.79,7.05,7.11
2017,ROU,Romania,7.88,22,1,5.89,19.96,6.88,11.95,10,11.42,10,16,4,44,7,7.3,7.42,5.85,5.72,6.01,8.33,5.56,5.04,9.3,6.01,1,6.48,8.09,9.54,9.55,1.12,9.73,1.34,10,9.34,9,1.5,8.98,5.1,6.7,8.26,8.23,6.03,9.96,8,10,10,8.46,8.3,8.92,8.79,8,8.64,10,8.88,3.9,5.56,7.15,8,10,10,7.43,2.87,6.67,8.87,5.1,6.67,5.03,5.87,7.39
2017,RUS,Russian Federation,6.83,88,3,4.25,25.55,5.81,15.86,10,7.75,10,13,5,40,7.5,4.58,6.43,4.31,4.34,4.43,6.67,4.32,5.06,9.72,4.9,0.88,5.15,8.15,9.24,9.33,1.66,9.26,3.68,10,9.19,5.99,6.01,8.66,6.7,6.78,8.04,7.15,4.84,7.17,6,10,6.57,4.62,4.54,5.24,7.1,5,9.67,10,8.22,4.45,5.14,6.06,6,8.5,3,5.52,3.86,2.89,9.68,3.33,7.77,3.01,5.09,6.28
2017,RWA,Rwanda,7.2,67,2,6.85,16.7,9.34,2.93,2.42,41.52,8,30,5,37,6.5,2.63,5.55,4.41,6.09,5.73,,4.42,3.73,9.83,7.71,1,5.99,9.45,2.74,9.11,2.23,8.34,8.28,10,9.23,8.61,2.08,7.46,12.7,5.22,11.94,7.1,5.15,5.72,5.44,10,7.49,9.23,6.53,7.75,7.57,5,7.53,9,7.18,10,5.38,6.54,10,7.76,10,8.28,6.15,7.33,9.72,7.94,9.05,5.5,7.62,7.69
2017,SAU,Saudi Arabia,6.31,119,3,0.81,37.24,9.54,2.18,1.19,45.84,10,0,10,20,10,3.52,5.01,5.37,6.07,6.99,8.33,6.07,4.73,9.97,8.3,0.35,4.72,9.54,2.29,6.46,8.85,9.83,-0.83,10,8.96,9.18,1.23,8.82,5.9,3.46,16.34,7.15,5.86,,5.86,10,6.99,1.54,0.44,2.99,6.5,5,3.84,10,6.28,8.33,5.39,7.49,6,4.39,10,6.93,5.38,3.11,9.35,4,9.42,4.09,5.89,6.37
2017,SDN,Sudan,4.35,161,4,9.52,7.62,9.42,2.63,10,2.85,10,15,7,34,8.5,3.82,8.25,3.54,4.49,3.05,0,3.39,3.8,8.94,,0.29,2.51,5.55,22.26,3.53,16.17,3.52,32.4,5,4.4,5.45,6.83,5.7,21.5,3.89,15.27,5.01,,0.92,0.92,0,3.01,6.15,0.89,3.35,2.32,,6.23,0,3.12,8.33,,,8,2.52,0,4.71,,4,8.68,2.4,7,2.58,4.93,4.25
2017,SEN,Senegal,6.28,121,3,6.91,16.51,9.7,1.59,6.75,26.36,5,40,5,40,5,7.58,7.19,5.17,5.44,5.57,4.17,5.6,2.79,6.73,6.74,0.65,4.35,9.51,2.47,9.63,0.93,9.74,1.32,0,7.22,7.47,3.8,7.56,12.2,7.02,7.44,7.35,5.1,6.25,5.67,10,1.66,0.77,10,4.14,6.79,10,7.58,5,7.53,0,4.2,6.09,4,7.19,0,3.58,4.38,3.78,9.46,6.93,8.01,6.5,6.51,5.87
2017,SGP,Singapore,8.82,2,1,5.11,22.64,9.19,3.47,8.96,18.64,10,22,10,22,10,4.37,7.52,6.53,8.48,8.9,8.33,7.84,7.83,8.96,9.2,1,8.26,9.98,-0.11,9.54,1.15,9.88,0.58,10,9.85,10,0,10,0,10,0,10,8.17,9.2,8.69,10,10,6.92,10,8.97,9.42,10,10,10,10,10,7.62,8.4,10,10,0,7.67,7.63,10,9.95,9.54,9.99,9.58,9.45,9.04
2017,SLE,Sierra Leone,5.71,146,4,8.81,10.06,10,0.27,4.02,35.94,7,35,4,44,5.5,7.07,7.08,4.84,3.74,4.4,4.17,5.08,4.18,5.42,4.13,0.94,4.36,7.76,11.19,6.98,7.56,6.36,18.22,5,6.52,8.42,2.37,7.62,11.9,7.14,7.14,7.73,4.47,3.42,3.94,10,1.66,0,1.66,1.11,5.69,2,0,9,3.67,3.33,4.12,5.54,8,0,10,5.16,3.9,2,9.66,5.87,7.91,6.03,5.89,4.91
2017,SLV,El Salvador,7.36,58,2,6.97,16.29,9.32,2.98,9.94,15.22,8,30,8,30,8,8.97,8.64,4.76,3.43,4.12,4.17,3.06,3.83,8.17,2.42,1,4.25,9.91,-0.44,9.81,0.47,9.8,1.01,10,9.88,9.22,1.17,8.8,6,6.64,8.4,8.22,4.75,8.55,6.65,10,6.99,3.85,8.85,6.56,7.86,8,9.64,10,9.21,4.43,3.4,7.07,6,2.6,3,4.42,2.39,4.44,8.99,3.98,5.79,4.1,4.95,6.19
2017,SOM,Somalia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,SRB,Serbia,7.03,80,2,6.3,18.59,3.69,23.66,9.75,15.87,10,15,5,39,7.5,7.1,6.87,5.05,4.09,4.19,6.67,5.18,3.2,8.68,5,1,5.26,9.29,3.56,9.45,1.37,9.37,3.13,5,8.28,9.27,1.1,8.52,7.4,7.16,7.1,8.32,5.15,9.77,7.46,10,,1.54,8.41,4.97,7.69,8,7.39,9,8.13,2.23,4.47,7.05,10,7.51,10,6.88,2.82,6.22,9.8,4.37,9.19,4.22,6.1,7.04
2017,SUR,Suriname,6.32,117,3,3.9,26.74,8.58,5.69,,,5,38,5,40,5,5.25,5.68,5.74,5.64,5.56,5,5.1,2.75,4.63,3.16,0.94,4.56,8.3,8.52,4.53,13.67,5.6,22.02,10,7.11,8.39,2.42,7.92,10.4,6.13,9.67,7.48,6.71,6.83,6.77,10,1.66,0,7.3,2.99,6.81,8,8.97,9,8.66,8.9,,,10,7.01,10,8.98,,1.33,6.89,4.7,7.28,4.78,5,7.54
2017,SVK,Slovak Republic,7.61,42,2,4.33,25.29,4.98,18.92,10,14.85,9,25,2,52,5.5,7.58,6.48,5.53,5.14,5.44,10,6.15,3.75,9.69,4.16,1,6.23,7.62,11.91,9.72,0.69,9.74,1.31,10,9.27,9,1.5,8.98,5.1,6.7,8.26,8.23,5.96,9.96,7.96,10,7.49,5.38,8.85,7.24,8.36,10,9.65,10,9.88,5.57,3.6,6.58,8,7.76,10,6.92,2.35,7.56,9.09,6.94,6.03,6.47,6.41,7.74
2017,SVN,Slovenia,7.4,56,2,4.14,25.93,5.11,18.43,9.51,16.73,4,50,0,66,2,6.95,5.54,6.4,6.01,5.73,9.17,7.11,4.23,8.32,7.19,0.94,6.57,8.1,9.48,9.8,0.49,9.71,1.43,10,9.41,9,1.5,8.98,5.1,6.7,8.26,8.23,6.21,9.96,8.09,10,6.99,3.08,8.85,6.31,8.15,5,10,10,8.33,2.23,2.55,5.81,8,8.13,10,6.12,2.74,7.56,9.62,9.34,6.88,9.09,7.54,7.33
2017,SWE,Sweden,7.8,30,1,0.97,36.71,4.81,19.55,9.36,17.25,2,57,0,67,1,7.77,4.78,8.38,8.42,8.08,9.17,8.89,6.11,8.45,7.15,1,8.08,8.23,-8.84,9.82,0.46,9.64,1.79,10,9.42,9,1.5,8.98,5.1,6.7,8.26,8.23,6.78,9.92,8.35,10,10,3.08,9.18,7.42,8.5,10,10,8,9.33,6.67,4.4,4.53,6,10,10,6.93,5.35,6.67,9.74,10,9.01,9.64,8.4,8.22
2017,SWZ,Eswatini,6.07,131,4,3.66,27.55,9.86,1,0,59.37,7,33,7,33,7,3.82,4.87,4.05,5.08,5.11,,3.41,1.59,7.27,7.22,0.53,3.68,8.86,5.71,8.47,3.82,8.76,6.22,5,7.77,0.77,13.85,8.48,7.6,5.59,11.02,4.95,5.86,9.81,7.83,10,1.66,0.77,9.29,3.91,6.67,8,8.33,10,8.78,8.9,5.45,5.25,10,6.89,10,7.75,4.58,4,8.88,3.29,9.02,3.41,5.53,7.35
2017,SYC,Seychelles,7.47,51,2,3.96,26.53,8.13,7.36,9.9,15.36,10,15,10,19,10,5.35,7.47,5.93,5.87,5.84,,6.52,4.06,7.08,5.91,0.94,5.71,8.3,8.48,8.65,3.38,9.43,2.86,10,9.09,9.51,0.73,8.02,9.9,0,40.1,5.84,6.04,5.32,5.68,9.59,10,8.46,10,9.49,7.65,5,9.65,9,7.88,8.9,4.62,5.34,8,7.53,10,7.4,5.03,6,8.83,6.64,8.67,6.69,6.98,7.42
2017,SYR,Syrian Arab Republic,5.02,155,4,6.82,16.8,8.97,4.29,,,9,22,5,38,7,4.61,6.85,2.94,2.36,5.86,3.33,5.03,3.22,4.09,5.95,0.47,3.01,9.48,2.61,0,30.5,4.23,28.84,10,5.93,8.37,2.45,6.7,16.5,0.63,23.43,5.23,4.6,2.82,3.71,9.13,0,0.83,1.77,0.87,4.73,2,4.76,10,5.59,8.33,4.98,4.74,6,10,0,5.68,3.81,0.89,9.18,0,,0.7,2.91,4.73
2017,TCD,Chad,5.43,151,4,10,5.12,9.92,0.8,9.3,17.45,1,60,1,60,1,7.77,7.6,3.04,3.1,3.49,,2.31,2.22,6.51,2.9,0.53,2.57,9.2,-4.01,8.68,3.31,9.82,-0.9,0,6.92,,,6.42,17.9,6.21,9.49,6.31,3.67,0.77,2.22,10,1.66,1.54,1.55,1.58,5.03,2,5.88,10,5.96,5,4.21,6.14,6,7.94,3,5.38,3.42,0.89,6.25,2.63,7.21,1.76,3.69,5.01
