Date,Open,High,Low,Close,Adj Close,Volume
2016-10-17,29.332500457763672,29.459999084472656,29.19499969482422,29.387500762939453,27.5607852935791,94499600
2016-10-18,29.545000076293945,29.552499771118164,29.362499237060547,29.36750030517578,27.542030334472656,98214000
2016-10-19,29.3125,29.440000534057617,28.450000762939453,29.280000686645508,27.459972381591797,80138400
2016-10-20,29.21500015258789,29.344999313354492,29.082500457763672,29.264999389648438,27.445903778076172,96503200
2016-10-21,29.202499389648438,29.227500915527344,29.06999969482422,29.149999618530273,27.338050842285156,92770800
2016-10-24,29.274999618530273,29.434999465942383,29.25,29.412500381469727,27.584232330322266,94154800
2016-10-25,29.487499237060547,29.59000015258789,29.327499389648438,29.5625,27.724910736083984,192516000
2016-10-26,28.577499389648438,28.924999237060547,28.327499389648438,28.897499084472656,27.101245880126953,264536800
2016-10-27,28.84749984741211,28.96500015258789,28.524999618530273,28.6200008392334,26.840999603271484,138248000
2016-10-28,28.467500686645508,28.802499771118164,28.362499237060547,28.43000030517578,26.66280746459961,151446800
2016-10-31,28.412500381469727,28.5575008392334,28.299999237060547,28.385000228881836,26.62060546875,105677600
2016-11-01,28.364999771118164,28.4424991607666,27.63249969482422,27.872499465942383,26.139957427978516,175303200
2016-11-02,27.850000381469727,28.087499618530273,27.8075008392334,27.897499084472656,26.163406372070312,113326800
2016-11-03,27.7450008392334,27.864999771118164,27.387500762939453,27.457500457763672,25.882966995239258,107730400
2016-11-04,27.13249969482422,27.5625,27.02750015258789,27.209999084472656,25.649660110473633,123348000
2016-11-07,27.520000457763672,27.627500534057617,27.364999771118164,27.602500915527344,26.0196533203125,130240000
2016-11-08,27.577499389648438,27.93000030517578,27.424999237060547,27.764999389648438,26.172828674316406,97016800
2016-11-09,27.469999313354492,27.829999923706055,27.012500762939453,27.719999313354492,26.130414962768555,236705600
2016-11-10,27.772499084472656,27.772499084472656,26.457500457763672,26.947500228881836,25.402212142944336,228538000
2016-11-11,26.780000686645508,27.217500686645508,26.637500762939453,27.107500076293945,25.55303382873535,136575600
2016-11-14,26.927499771118164,26.952499389648438,26.020000457763672,26.427499771118164,24.912033081054688,204702000
2016-11-15,26.642499923706055,26.920000076293945,26.540000915527344,26.77750015258789,25.241962432861328,129058000
2016-11-16,26.674999237060547,27.5575008392334,26.649999618530273,27.497499465942383,25.920669555664062,235362000
2016-11-17,27.452499389648438,27.587499618530273,27.207500457763672,27.487499237060547,25.911245346069336,110528000
2016-11-18,27.43000030517578,27.635000228881836,27.415000915527344,27.514999389648438,25.93716812133789,113715600
2016-11-21,27.530000686645508,27.997499465942383,27.502500534057617,27.9325008392334,26.330726623535156,117058400
2016-11-22,27.987499237060547,28.104999542236328,27.850000381469727,27.950000762939453,26.34722900390625,103862000
2016-11-23,27.84000015258789,27.877500534057617,27.582500457763672,27.8075008392334,26.2128963470459,109705600
2016-11-25,27.782499313354492,27.967500686645508,27.737499237060547,27.947500228881836,26.344865798950195,45903600
2016-11-28,27.857500076293945,28.11750030517578,27.84749984741211,27.892499923706055,26.293018341064453,108776000
2016-11-29,27.69499969482422,28.00749969482422,27.517499923706055,27.864999771118164,26.267099380493164,114115200
2016-11-30,27.899999618530273,28.049999237060547,27.5674991607666,27.6299991607666,26.04557228088379,144649200
2016-12-01,27.592500686645508,27.735000610351562,27.25749969482422,27.372499465942383,25.802839279174805,148347600
2016-12-02,27.292499542236328,27.522499084472656,27.212499618530273,27.475000381469727,25.89946174621582,106112000
2016-12-05,27.5,27.50749969482422,27.0625,27.27750015258789,25.713289260864258,137298000
2016-12-06,27.375,27.59000015258789,27.297500610351562,27.487499237060547,25.911245346069336,104782000
2016-12-07,27.315000534057617,27.797500610351562,27.290000915527344,27.75749969482422,26.16576385498047,119994800
2016-12-08,27.71500015258789,28.107500076293945,27.649999618530273,28.030000686645508,26.422639846801758,108273200
2016-12-09,28.077499389648438,28.674999237060547,28.077499389648438,28.487499237060547,26.853899002075195,137610400
2016-12-12,28.322500228881836,28.75,28.122499465942383,28.325000762939453,26.700721740722656,105497600
2016-12-13,28.459999084472656,28.979999542236328,28.4375,28.797500610351562,27.1461238861084,174935200
2016-12-14,28.760000228881836,29.049999237060547,28.7450008392334,28.797500610351562,27.1461238861084,136127200
2016-12-15,28.844999313354492,29.1825008392334,28.8075008392334,28.954999923706055,27.29458999633789,186098000
2016-12-16,29.11750030517578,29.125,28.912500381469727,28.99250030517578,27.329940795898438,177404400
2016-12-19,28.950000762939453,29.344999313354492,28.9375,29.15999984741211,27.487836837768555,111117600
2016-12-20,29.184999465942383,29.375,29.170000076293945,29.237499237060547,27.560895919799805,85700000
2016-12-21,29.200000762939453,29.350000381469727,29.19499969482422,29.264999389648438,27.58681869506836,95132800
2016-12-22,29.087499618530273,29.127500534057617,28.90999984741211,29.072500228881836,27.405353546142578,104343600
2016-12-23,28.897499084472656,29.1299991607666,28.897499084472656,29.1299991607666,27.45955467224121,56998000
2016-12-27,29.1299991607666,29.450000762939453,29.122499465942383,29.315000534057617,27.633947372436523,73187600
2016-12-28,29.3799991607666,29.5049991607666,29.049999237060547,29.190000534057617,27.516115188598633,83623600
2016-12-29,29.112499237060547,29.27750015258789,29.100000381469727,29.1825008392334,27.509048461914062,60158000
2016-12-30,29.162500381469727,29.299999237060547,28.857500076293945,28.954999923706055,27.29458999633789,122345200
2017-01-03,28.950000762939453,29.082500457763672,28.690000534057617,29.037500381469727,27.37236213684082,115127600
2017-01-04,28.962499618530273,29.127500534057617,28.9375,29.0049991607666,27.341724395751953,84472400
2017-01-05,28.979999542236328,29.21500015258789,28.952499389648438,29.15250015258789,27.48076629638672,88774400
2017-01-06,29.19499969482422,29.540000915527344,29.11750030517578,29.477500915527344,27.787134170532227,127007600
2017-01-09,29.487499237060547,29.857500076293945,29.485000610351562,29.747499465942383,28.04164695739746,134247600
2017-01-10,29.6924991607666,29.844999313354492,29.575000762939453,29.77750015258789,28.06992530822754,97848400
2017-01-11,29.684999465942383,29.982500076293945,29.649999618530273,29.9375,28.22075080871582,110354400
2017-01-12,29.725000381469727,29.825000762939453,29.552499771118164,29.8125,28.10291862487793,108344800
2017-01-13,29.77750015258789,29.905000686645508,29.702499389648438,29.760000228881836,28.05343246459961,104447600
2017-01-17,29.584999084472656,30.059999465942383,29.55500030517578,30.0,28.2796630859375,137759200
2017-01-18,30.0,30.125,29.927499771118164,29.997499465942383,28.27730941772461,94852000
2017-01-19,29.850000381469727,30.022499084472656,29.842500686645508,29.94499969482422,28.227815628051758,102389200
2017-01-20,30.112499237060547,30.112499237060547,29.9325008392334,30.0,28.2796630859375,130391600
2017-01-23,30.0,30.202499389648438,29.9424991607666,30.020000457763672,28.298519134521484,88200800
2017-01-24,29.887500762939453,30.024999618530273,29.875,29.99250030517578,28.272592544555664,92844000
2017-01-25,30.104999542236328,30.524999618530273,30.06999969482422,30.469999313354492,28.722719192504883,129510400
2017-01-26,30.417499542236328,30.610000610351562,30.399999618530273,30.485000610351562,28.736860275268555,105350400
2017-01-27,30.53499984741211,30.587499618530273,30.399999618530273,30.487499237060547,28.73921012878418,82251600
2017-01-30,30.232500076293945,30.407499313354492,30.165000915527344,30.407499313354492,28.66379737854004,121510000
2017-01-31,30.287500381469727,30.34749984741211,30.155000686645508,30.337499618530273,28.597810745239258,196804000
2017-02-01,31.75749969482422,32.622501373291016,31.752500534057617,32.1875,30.341732025146484,447940000
2017-02-02,31.9950008392334,32.34749984741211,31.94499969482422,32.13249969482422,30.289880752563477,134841600
2017-02-03,32.07749938964844,32.29750061035156,32.040000915527344,32.27000045776367,30.419498443603516,98029200
2017-02-06,32.282501220703125,32.625,32.224998474121094,32.5724983215332,30.70464515686035,107383600
2017-02-07,32.6349983215332,33.022499084472656,32.61249923706055,32.88249969482422,30.996875762939453,152735200
2017-02-08,32.837501525878906,33.05500030517578,32.80500030517578,33.0099983215332,31.117055892944336,92016400
2017-02-09,32.912498474121094,33.11249923706055,32.779998779296875,33.10499954223633,31.341909408569336,113399600
